Source,CorrID,Target,PersID,Overallcount,Type,Label,Weight
"Hugo von Hofmannsthal","11740","Josef Kainz","11851","22","Directed","Hugo von Hofmannsthal–Josef Kainz","9"
"Hugo von Hofmannsthal","11740","Hermine von Schaffgotsch","24033","14","Directed","Hugo von Hofmannsthal–Hermine von Schaffgotsch","9"
"Hugo von Hofmannsthal","11740","Julius Schnitzler","12698","45","Directed","Hugo von Hofmannsthal–Julius Schnitzler","8"
"Hugo von Hofmannsthal","11740","Anna von Hofmannsthal","18404","8","Directed","Hugo von Hofmannsthal–Anna von Hofmannsthal","8"
"Hugo von Hofmannsthal","11740","Franziska Schlesinger","24233","9","Directed","Hugo von Hofmannsthal–Franziska Schlesinger","8"
"Hugo von Hofmannsthal","11740","Christiane von Thun-Hohenstein-Salm-Reifferscheidt","26046","8","Directed","Hugo von Hofmannsthal–Christiane von Thun-Hohenstein-Salm-Reifferscheidt","8"
"Hugo von Hofmannsthal","11740","Arthur Schnitzler","2121","39","Directed","Hugo von Hofmannsthal–Arthur Schnitzler","7"
"Hugo von Hofmannsthal","11740","Elisabeth Steinrück","2315","43","Directed","Hugo von Hofmannsthal–Elisabeth Steinrück","7"
"Hugo von Hofmannsthal","11740","Paul Schlenther","12671","43","Directed","Hugo von Hofmannsthal–Paul Schlenther","7"
"Hugo von Hofmannsthal","11740","Robert Ehrhart-Ehrhartstein","4326","7","Directed","Hugo von Hofmannsthal–Robert Ehrhart-Ehrhartstein","6"
"Hugo von Hofmannsthal","11740","Paula Beer-Hofmann","10860","121","Directed","Hugo von Hofmannsthal–Paula Beer-Hofmann","6"
"Hugo von Hofmannsthal","11740","Max Eugen Burckhard","11036","55","Directed","Hugo von Hofmannsthal–Max Eugen Burckhard","6"
"Hugo von Hofmannsthal","11740","Max Reinhardt","12504","37","Directed","Hugo von Hofmannsthal–Max Reinhardt","6"
"Hugo von Hofmannsthal","11740","Richard Strauss","12870","8","Directed","Hugo von Hofmannsthal–Richard Strauss","6"
"Hugo von Hofmannsthal","11740","Hans Bernhard Schlesinger","24239","8","Directed","Hugo von Hofmannsthal–Hans Bernhard Schlesinger","6"
"Hugo von Hofmannsthal","11740","Berta Zuckerkandl","2312","7","Directed","Hugo von Hofmannsthal–Berta Zuckerkandl","5"
"Hugo von Hofmannsthal","11740","Friedrich Hebbel","2404","9","Directed","Hugo von Hofmannsthal–Friedrich Hebbel","5"
"Hugo von Hofmannsthal","11740","William Shakespeare","2412","19","Directed","Hugo von Hofmannsthal–William Shakespeare","5"
"Hugo von Hofmannsthal","11740","Gisela Hajek","2461","17","Directed","Hugo von Hofmannsthal–Gisela Hajek","5"
"Hugo von Hofmannsthal","11740","Georg Brandes","10992","37","Directed","Hugo von Hofmannsthal–Georg Brandes","5"
"Hugo von Hofmannsthal","11740","Wolfgang Amadeus Mozart","12303","8","Directed","Hugo von Hofmannsthal–Wolfgang Amadeus Mozart","5"
"Hugo von Hofmannsthal","11740","Friedrich Nietzsche","12358","11","Directed","Hugo von Hofmannsthal–Friedrich Nietzsche","5"
"Hugo von Hofmannsthal","11740","Franz Schalk","12630","5","Directed","Hugo von Hofmannsthal–Franz Schalk","5"
"Hugo von Hofmannsthal","11740","Christine Schönberger","24686","8","Directed","Hugo von Hofmannsthal–Christine Schönberger","5"
"Hugo von Hofmannsthal","11740","Agnes Sorma","2299","12","Directed","Hugo von Hofmannsthal–Agnes Sorma","4"
"Hugo von Hofmannsthal","11740","Eduard Michael Kafka","2563","10","Directed","Hugo von Hofmannsthal–Eduard Michael Kafka","4"
"Hugo von Hofmannsthal","11740","Clemens von Franckenstein","3130","9","Directed","Hugo von Hofmannsthal–Clemens von Franckenstein","4"
"Hugo von Hofmannsthal","11740","Wilhelm Bölsche","11061","6","Directed","Hugo von Hofmannsthal–Wilhelm Bölsche","4"
"Hugo von Hofmannsthal","11740","Louise Dumont","11195","5","Directed","Hugo von Hofmannsthal–Louise Dumont","4"
"Hugo von Hofmannsthal","11740","Maximilian Harden","11581","20","Directed","Hugo von Hofmannsthal–Maximilian Harden","4"
"Hugo von Hofmannsthal","11740","Karl Kraus","11988","27","Directed","Hugo von Hofmannsthal–Karl Kraus","4"
"Hugo von Hofmannsthal","11740","Clara Katharina Pollaczek","12435","6","Directed","Hugo von Hofmannsthal–Clara Katharina Pollaczek","4"
"Hugo von Hofmannsthal","11740","Friedrich von Schiller","12654","13","Directed","Hugo von Hofmannsthal–Friedrich von Schiller","4"
"Hugo von Hofmannsthal","11740","Alfred von Winterstein","13136","4","Directed","Hugo von Hofmannsthal–Alfred von Winterstein","4"
"Hugo von Hofmannsthal","11740","Ferry Bératon","14756","6","Directed","Hugo von Hofmannsthal–Ferry Bératon","4"
"Hugo von Hofmannsthal","11740","Peter Altenberg","2147","36","Directed","Hugo von Hofmannsthal–Peter Altenberg","3"
"Hugo von Hofmannsthal","11740","Edgar von Karg-Bebenburg","2219","4","Directed","Hugo von Hofmannsthal–Edgar von Karg-Bebenburg","3"
"Hugo von Hofmannsthal","11740","Sophokles","2693","5","Directed","Hugo von Hofmannsthal–Sophokles","3"
"Hugo von Hofmannsthal","11740","Albert Heine","2743","4","Directed","Hugo von Hofmannsthal–Albert Heine","3"
"Hugo von Hofmannsthal","11740","Dora Michaelis","2774","5","Directed","Hugo von Hofmannsthal–Dora Michaelis","3"
"Hugo von Hofmannsthal","11740","Franz von Hofmannsthal","3244","3","Directed","Hugo von Hofmannsthal–Franz von Hofmannsthal","3"
"Hugo von Hofmannsthal","11740","Rudolf Kassner","5096","3","Directed","Hugo von Hofmannsthal–Rudolf Kassner","3"
"Hugo von Hofmannsthal","11740","Lou Andreas-Salomé","10762","25","Directed","Hugo von Hofmannsthal–Lou Andreas-Salomé","3"
"Hugo von Hofmannsthal","11740","Alfred von Berger","10883","17","Directed","Hugo von Hofmannsthal–Alfred von Berger","3"
"Hugo von Hofmannsthal","11740","Eleonora Duse","11201","8","Directed","Hugo von Hofmannsthal–Eleonora Duse","3"
"Hugo von Hofmannsthal","11740","Ludwig Fulda","11391","15","Directed","Hugo von Hofmannsthal–Ludwig Fulda","3"
"Hugo von Hofmannsthal","11740","Marie Herzfeld","11666","3","Directed","Hugo von Hofmannsthal–Marie Herzfeld","3"
"Hugo von Hofmannsthal","11740","Theodor Herzl","11673","50","Directed","Hugo von Hofmannsthal–Theodor Herzl","3"
"Hugo von Hofmannsthal","11740","Gotthold Ephraim Lessing","12053","5","Directed","Hugo von Hofmannsthal–Gotthold Ephraim Lessing","3"
"Hugo von Hofmannsthal","11740","Maurice Maeterlinck","12156","7","Directed","Hugo von Hofmannsthal–Maurice Maeterlinck","3"
"Hugo von Hofmannsthal","11740","Ferdinand Raimund","12468","3","Directed","Hugo von Hofmannsthal–Ferdinand Raimund","3"
"Hugo von Hofmannsthal","11740","Emanuel Reicher","12491","18","Directed","Hugo von Hofmannsthal–Emanuel Reicher","3"
"Hugo von Hofmannsthal","11740","Adele Sandrock","12618","39","Directed","Hugo von Hofmannsthal–Adele Sandrock","3"
"Hugo von Hofmannsthal","11740","Johann Schnitzler","12695","22","Directed","Hugo von Hofmannsthal–Johann Schnitzler","3"
"Hugo von Hofmannsthal","11740","Albert Steinrück","12837","11","Directed","Hugo von Hofmannsthal–Albert Steinrück","3"
"Hugo von Hofmannsthal","11740","Heinrich Zimmer","13183","4","Directed","Hugo von Hofmannsthal–Heinrich Zimmer","3"
"Hugo von Hofmannsthal","11740","Arnoldo Cappellini","14850","5","Directed","Hugo von Hofmannsthal–Arnoldo Cappellini","3"
"Hugo von Hofmannsthal","11740","Ida Grünwald","17502","3","Directed","Hugo von Hofmannsthal–Ida Grünwald","3"
"Hugo von Hofmannsthal","11740","Robert Gilbert Vansittart","26402","3","Directed","Hugo von Hofmannsthal–Robert Gilbert Vansittart","3"
"Hugo von Hofmannsthal","11740","Hans Schandlbauer","40212","3","Directed","Hugo von Hofmannsthal–Hans Schandlbauer","3"
"Hugo von Hofmannsthal","11740","Gabriele D’Annunzio","2142","8","Directed","Hugo von Hofmannsthal–Gabriele D’Annunzio","2"
"Hugo von Hofmannsthal","11740","André Antoine","2211","15","Directed","Hugo von Hofmannsthal–André Antoine","2"
"Hugo von Hofmannsthal","11740","W. Fred","2226","5","Directed","Hugo von Hofmannsthal–W. Fred","2"
"Hugo von Hofmannsthal","11740","Jakob Julius David","2416","10","Directed","Hugo von Hofmannsthal–Jakob Julius David","2"
"Hugo von Hofmannsthal","11740","Raimund von Hofmannsthal","3241","2","Directed","Hugo von Hofmannsthal–Raimund von Hofmannsthal","2"
"Hugo von Hofmannsthal","11740","Ede Telcs","4937","2","Directed","Hugo von Hofmannsthal–Ede Telcs","2"
"Hugo von Hofmannsthal","11740","Fedor Mamroth","4986","77","Directed","Hugo von Hofmannsthal–Fedor Mamroth","2"
"Hugo von Hofmannsthal","11740","Carlo Goldoni","5892","2","Directed","Hugo von Hofmannsthal–Carlo Goldoni","2"
"Hugo von Hofmannsthal","11740","Willy Grunwald","7565","2","Directed","Hugo von Hofmannsthal–Willy Grunwald","2"
"Hugo von Hofmannsthal","11740","Elly Petersen","9233","5","Directed","Hugo von Hofmannsthal–Elly Petersen","2"
"Hugo von Hofmannsthal","11740","Raoul Auernheimer","10788","12","Directed","Hugo von Hofmannsthal–Raoul Auernheimer","2"
"Hugo von Hofmannsthal","11740","Albert Bassermann","10844","9","Directed","Hugo von Hofmannsthal–Albert Bassermann","2"
"Hugo von Hofmannsthal","11740","Jean Billiter","10931","2","Directed","Hugo von Hofmannsthal–Jean Billiter","2"
"Hugo von Hofmannsthal","11740","Jacob Burckhardt","11040","2","Directed","Hugo von Hofmannsthal–Jacob Burckhardt","2"
"Hugo von Hofmannsthal","11740","Pedro Calderón de la Barca","11068","2","Directed","Hugo von Hofmannsthal–Pedro Calderón de la Barca","2"
"Hugo von Hofmannsthal","11740","Marie von Ebner-Eschenbach","11216","2","Directed","Hugo von Hofmannsthal–Marie von Ebner-Eschenbach","2"
"Hugo von Hofmannsthal","11740","Adalbert von Goldschmidt","11491","7","Directed","Hugo von Hofmannsthal–Adalbert von Goldschmidt","2"
"Hugo von Hofmannsthal","11740","Robert Hirschfeld","11707","26","Directed","Hugo von Hofmannsthal–Robert Hirschfeld","2"
"Hugo von Hofmannsthal","11740","Heinrich Kanner","11867","75","Directed","Hugo von Hofmannsthal–Heinrich Kanner","2"
"Hugo von Hofmannsthal","11740","Alfred Kerr","11910","50","Directed","Hugo von Hofmannsthal–Alfred Kerr","2"
"Hugo von Hofmannsthal","11740","Harry von Kessler","11916","2","Directed","Hugo von Hofmannsthal–Harry von Kessler","2"
"Hugo von Hofmannsthal","11740","Guy de Maupassant","12201","7","Directed","Hugo von Hofmannsthal–Guy de Maupassant","2"
"Hugo von Hofmannsthal","11740","Robert Michel","12254","4","Directed","Hugo von Hofmannsthal–Robert Michel","2"
"Hugo von Hofmannsthal","11740","Friedrich Mitterwurzer","12265","16","Directed","Hugo von Hofmannsthal–Friedrich Mitterwurzer","2"
"Hugo von Hofmannsthal","11740","Alexander Moissi","12274","7","Directed","Hugo von Hofmannsthal–Alexander Moissi","2"
"Hugo von Hofmannsthal","11740","Richard Rosenbaum","12556","8","Directed","Hugo von Hofmannsthal–Richard Rosenbaum","2"
"Hugo von Hofmannsthal","11740","Ferdinand von Saar","12602","5","Directed","Hugo von Hofmannsthal–Ferdinand von Saar","2"
"Hugo von Hofmannsthal","11740","Karl Schönherr","12749","6","Directed","Hugo von Hofmannsthal–Karl Schönherr","2"
"Hugo von Hofmannsthal","11740","Isidor Singer","12790","64","Directed","Hugo von Hofmannsthal–Isidor Singer","2"
"Hugo von Hofmannsthal","11740","Adolf von Sonnenthal","12809","7","Directed","Hugo von Hofmannsthal–Adolf von Sonnenthal","2"
"Hugo von Hofmannsthal","11740","Hugo Thimig","12948","4","Directed","Hugo von Hofmannsthal–Hugo Thimig","2"
"Hugo von Hofmannsthal","11740","Otto Tressler","12971","3","Directed","Hugo von Hofmannsthal–Otto Tressler","2"
"Hugo von Hofmannsthal","11740","Karl August von Varnhagen-Ense","13001","2","Directed","Hugo von Hofmannsthal–Karl August von Varnhagen-Ense","2"
"Hugo von Hofmannsthal","11740","Carl Karlweis","13082","8","Directed","Hugo von Hofmannsthal–Carl Karlweis","2"
"Hugo von Hofmannsthal","11740","Karl Werkmann","13097","2","Directed","Hugo von Hofmannsthal–Karl Werkmann","2"
"Hugo von Hofmannsthal","11740","Oskar Blumenthal","14328","14","Directed","Hugo von Hofmannsthal–Oskar Blumenthal","2"
"Hugo von Hofmannsthal","11740","Eberhard von Bodenhausen","14349","2","Directed","Hugo von Hofmannsthal–Eberhard von Bodenhausen","2"
"Hugo von Hofmannsthal","11740","Caroline Burger","14707","5","Directed","Hugo von Hofmannsthal–Caroline Burger","2"
"Hugo von Hofmannsthal","11740","Marie Glümer","14953","35","Directed","Hugo von Hofmannsthal–Marie Glümer","2"
"Hugo von Hofmannsthal","11740","Marie Delna","15313","2","Directed","Hugo von Hofmannsthal–Marie Delna","2"
"Hugo von Hofmannsthal","11740","Paul Horn","18523","17","Directed","Hugo von Hofmannsthal–Paul Horn","2"
"Hugo von Hofmannsthal","11740","Julius Kulka","19832","2","Directed","Hugo von Hofmannsthal–Julius Kulka","2"
"Hugo von Hofmannsthal","11740","Gustav Lindemann","20466","2","Directed","Hugo von Hofmannsthal–Gustav Lindemann","2"
"Hugo von Hofmannsthal","11740","Marie Luggin","20668","2","Directed","Hugo von Hofmannsthal–Marie Luggin","2"
"Hugo von Hofmannsthal","11740","Jean Mounet-Sully","21668","2","Directed","Hugo von Hofmannsthal–Jean Mounet-Sully","2"
"Hugo von Hofmannsthal","11740","Franziska Mütter","21766","2","Directed","Hugo von Hofmannsthal–Franziska Mütter","2"
"Hugo von Hofmannsthal","11740","Karl Rostler","23635","3","Directed","Hugo von Hofmannsthal–Karl Rostler","2"
"Hugo von Hofmannsthal","11740","Lili Schalk","24048","2","Directed","Hugo von Hofmannsthal–Lili Schalk","2"
"Hugo von Hofmannsthal","11740","Lotte Witt","27259","2","Directed","Hugo von Hofmannsthal–Lotte Witt","2"
"Hugo von Hofmannsthal","11740","Agnes Ulmann","27942","4","Directed","Hugo von Hofmannsthal–Agnes Ulmann","2"
"Hugo von Hofmannsthal","11740","Anna Epstein","28285","4","Directed","Hugo von Hofmannsthal–Anna Epstein","2"
"Hugo von Hofmannsthal","11740","Moritz Coschell","28645","5","Directed","Hugo von Hofmannsthal–Moritz Coschell","2"
"Hugo von Hofmannsthal","11740","Hermann Widerhofer","34159","2","Directed","Hugo von Hofmannsthal–Hermann Widerhofer","2"
"Hugo von Hofmannsthal","11740","Malvine von Pollanetz","36421","2","Directed","Hugo von Hofmannsthal–Malvine von Pollanetz","2"
"Hugo von Hofmannsthal","11740","Ferdinand Miliczek","40689","2","Directed","Hugo von Hofmannsthal–Ferdinand Miliczek","2"
"Hugo von Hofmannsthal","11740","Gustav Röttig","48802","2","Directed","Hugo von Hofmannsthal–Gustav Röttig","2"
"Hugo von Hofmannsthal","11740","Stephan Epstein","2199","6","Directed","Hugo von Hofmannsthal–Stephan Epstein","1"
"Hugo von Hofmannsthal","11740","Norbert von Ortner-Rodenstätt","2216","2","Directed","Hugo von Hofmannsthal–Norbert von Ortner-Rodenstätt","1"
"Hugo von Hofmannsthal","11740","Paula Dehmel","2281","2","Directed","Hugo von Hofmannsthal–Paula Dehmel","1"
"Hugo von Hofmannsthal","11740","Peter Nansen","2357","19","Directed","Hugo von Hofmannsthal–Peter Nansen","1"
"Hugo von Hofmannsthal","11740","Ilka Pálmay","2362","3","Directed","Hugo von Hofmannsthal–Ilka Pálmay","1"
"Hugo von Hofmannsthal","11740","Friedrich Schik","2420","2","Directed","Hugo von Hofmannsthal–Friedrich Schik","1"
"Hugo von Hofmannsthal","11740","Felix Dörmann","2425","12","Directed","Hugo von Hofmannsthal–Felix Dörmann","1"
"Hugo von Hofmannsthal","11740","Max Devrient","2446","3","Directed","Hugo von Hofmannsthal–Max Devrient","1"
"Hugo von Hofmannsthal","11740","Emil Auspitzer","2459","1","Directed","Hugo von Hofmannsthal–Emil Auspitzer","1"
"Hugo von Hofmannsthal","11740","Phillip Markbreiter","2473","1","Directed","Hugo von Hofmannsthal–Phillip Markbreiter","1"
"Hugo von Hofmannsthal","11740","Homer","2495","5","Directed","Hugo von Hofmannsthal–Homer","1"
"Hugo von Hofmannsthal","11740","Arthur Kaufmann","2496","18","Directed","Hugo von Hofmannsthal–Arthur Kaufmann","1"
"Hugo von Hofmannsthal","11740","Heinrich Osten","2509","6","Directed","Hugo von Hofmannsthal–Heinrich Osten","1"
"Hugo von Hofmannsthal","11740","Franz Joseph I. von Österreich-Ungarn","2513","3","Directed","Hugo von Hofmannsthal–Franz Joseph I. von Österreich-Ungarn","1"
"Hugo von Hofmannsthal","11740","Rudolf von Österreich-Ungarn","2519","1","Directed","Hugo von Hofmannsthal–Rudolf von Österreich-Ungarn","1"
"Hugo von Hofmannsthal","11740","Ida d’Albert","2537","8","Directed","Hugo von Hofmannsthal–Ida d’Albert","1"
"Hugo von Hofmannsthal","11740","Rudolf Lothar","2570","15","Directed","Hugo von Hofmannsthal–Rudolf Lothar","1"
"Hugo von Hofmannsthal","11740","Josef Jarno","2601","17","Directed","Hugo von Hofmannsthal–Josef Jarno","1"
"Hugo von Hofmannsthal","11740","Else Speidel-Haeberle","2642","1","Directed","Hugo von Hofmannsthal–Else Speidel-Haeberle","1"
"Hugo von Hofmannsthal","11740","Felix Speidel","2646","3","Directed","Hugo von Hofmannsthal–Felix Speidel","1"
"Hugo von Hofmannsthal","11740","Mirjam Beer-Hofmann","2668","24","Directed","Hugo von Hofmannsthal–Mirjam Beer-Hofmann","1"
"Hugo von Hofmannsthal","11740","Heinrich Laube","2702","4","Directed","Hugo von Hofmannsthal–Heinrich Laube","1"
"Hugo von Hofmannsthal","11740","Henri Albert","2801","14","Directed","Hugo von Hofmannsthal–Henri Albert","1"
"Hugo von Hofmannsthal","11740","Oskar Bie","2914","11","Directed","Hugo von Hofmannsthal–Oskar Bie","1"
"Hugo von Hofmannsthal","11740","Hugo Schmidl","3159","1","Directed","Hugo von Hofmannsthal–Hugo Schmidl","1"
"Hugo von Hofmannsthal","11740","Jacobo Tintoretto","3173","1","Directed","Hugo von Hofmannsthal–Jacobo Tintoretto","1"
"Hugo von Hofmannsthal","11740","Christian Gottfried Körner","3460","1","Directed","Hugo von Hofmannsthal–Christian Gottfried Körner","1"
"Hugo von Hofmannsthal","11740","Isadora Duncan","3467","1","Directed","Hugo von Hofmannsthal–Isadora Duncan","1"
"Hugo von Hofmannsthal","11740","Anton Pavlovič Čechov","3603","3","Directed","Hugo von Hofmannsthal–Anton Pavlovič Čechov","1"
"Hugo von Hofmannsthal","11740","Suzanne Desprès","3659","2","Directed","Hugo von Hofmannsthal–Suzanne Desprès","1"
"Hugo von Hofmannsthal","11740","Leo N. von Tolstoi","3739","6","Directed","Hugo von Hofmannsthal–Leo N. von Tolstoi","1"
"Hugo von Hofmannsthal","11740","Ludwig von Hofmann","3869","1","Directed","Hugo von Hofmannsthal–Ludwig von Hofmann","1"
"Hugo von Hofmannsthal","11740","Maurice Barrès","3892","1","Directed","Hugo von Hofmannsthal–Maurice Barrès","1"
"Hugo von Hofmannsthal","11740","Karl V.","3986","1","Directed","Hugo von Hofmannsthal–Karl V.","1"
"Hugo von Hofmannsthal","11740","Marie Griebl","4073","2","Directed","Hugo von Hofmannsthal–Marie Griebl","1"
"Hugo von Hofmannsthal","11740","Otto Eisenschitz","4076","2","Directed","Hugo von Hofmannsthal–Otto Eisenschitz","1"
"Hugo von Hofmannsthal","11740","Euripides","4107","2","Directed","Hugo von Hofmannsthal–Euripides","1"
"Hugo von Hofmannsthal","11740","Ernst Theodor Amadeus Hoffmann","4194","2","Directed","Hugo von Hofmannsthal–Ernst Theodor Amadeus Hoffmann","1"
"Hugo von Hofmannsthal","11740","Otto Jahn","4203","2","Directed","Hugo von Hofmannsthal–Otto Jahn","1"
"Hugo von Hofmannsthal","11740","Rosa Papier","4249","1","Directed","Hugo von Hofmannsthal–Rosa Papier","1"
"Hugo von Hofmannsthal","11740","Anatole France","4279","3","Directed","Hugo von Hofmannsthal–Anatole France","1"
"Hugo von Hofmannsthal","11740","Édouard Rod","4311","2","Directed","Hugo von Hofmannsthal–Édouard Rod","1"
"Hugo von Hofmannsthal","11740","Louis Charles de Bourbon","4315","2","Directed","Hugo von Hofmannsthal–Louis Charles de Bourbon","1"
"Hugo von Hofmannsthal","11740","Antoine Simon","4319","1","Directed","Hugo von Hofmannsthal–Antoine Simon","1"
"Hugo von Hofmannsthal","11740","Clara Schreiber","4329","2","Directed","Hugo von Hofmannsthal–Clara Schreiber","1"
"Hugo von Hofmannsthal","11740","Jean Paul","4332","1","Directed","Hugo von Hofmannsthal–Jean Paul","1"
"Hugo von Hofmannsthal","11740","Platon","4336","2","Directed","Hugo von Hofmannsthal–Platon","1"
"Hugo von Hofmannsthal","11740","Pindaros","4337","1","Directed","Hugo von Hofmannsthal–Pindaros","1"
"Hugo von Hofmannsthal","11740","Robert Browning","4338","1","Directed","Hugo von Hofmannsthal–Robert Browning","1"
"Hugo von Hofmannsthal","11740","Elsa Cantacuzène","4514","1","Directed","Hugo von Hofmannsthal–Elsa Cantacuzène","1"
"Hugo von Hofmannsthal","11740","Paul Jonas","4532","2","Directed","Hugo von Hofmannsthal–Paul Jonas","1"
"Hugo von Hofmannsthal","11740","Napoleon Bonaparte","4769","5","Directed","Hugo von Hofmannsthal–Napoleon Bonaparte","1"
"Hugo von Hofmannsthal","11740","Antonín Dvořák","4816","1","Directed","Hugo von Hofmannsthal–Antonín Dvořák","1"
"Hugo von Hofmannsthal","11740","Marie Conrad-Ramlo","4983","1","Directed","Hugo von Hofmannsthal–Marie Conrad-Ramlo","1"
"Hugo von Hofmannsthal","11740","Johann Gottfried von Herder","4996","2","Directed","Hugo von Hofmannsthal–Johann Gottfried von Herder","1"
"Hugo von Hofmannsthal","11740","Jeanne d’ Arc","5424","1","Directed","Hugo von Hofmannsthal–Jeanne d’ Arc","1"
"Hugo von Hofmannsthal","11740","Erich Reiss","5585","3","Directed","Hugo von Hofmannsthal–Erich Reiss","1"
"Hugo von Hofmannsthal","11740","Theodor Mundt","5769","1","Directed","Hugo von Hofmannsthal–Theodor Mundt","1"
"Hugo von Hofmannsthal","11740","Karl Gotthelf Lessing","5772","1","Directed","Hugo von Hofmannsthal–Karl Gotthelf Lessing","1"
"Hugo von Hofmannsthal","11740","Arthur Schopenhauer","5787","4","Directed","Hugo von Hofmannsthal–Arthur Schopenhauer","1"
"Hugo von Hofmannsthal","11740","Hugh Conway","5860","1","Directed","Hugo von Hofmannsthal–Hugh Conway","1"
"Hugo von Hofmannsthal","11740","Georges Boulanger","5864","2","Directed","Hugo von Hofmannsthal–Georges Boulanger","1"
"Hugo von Hofmannsthal","11740","Henry Irving","5869","1","Directed","Hugo von Hofmannsthal–Henry Irving","1"
"Hugo von Hofmannsthal","11740","Laurence Oliphant","5874","1","Directed","Hugo von Hofmannsthal–Laurence Oliphant","1"
"Hugo von Hofmannsthal","11740","Jane Emily Łaszowska","5877","1","Directed","Hugo von Hofmannsthal–Jane Emily Łaszowska","1"
"Hugo von Hofmannsthal","11740","Jonas Lie","5883","1","Directed","Hugo von Hofmannsthal–Jonas Lie","1"
"Hugo von Hofmannsthal","11740","Achim von Arnim","5888","1","Directed","Hugo von Hofmannsthal–Achim von Arnim","1"
"Hugo von Hofmannsthal","11740","Richard Grelling","5895","2","Directed","Hugo von Hofmannsthal–Richard Grelling","1"
"Hugo von Hofmannsthal","11740","Else Bassermann","6145","1","Directed","Hugo von Hofmannsthal–Else Bassermann","1"
"Hugo von Hofmannsthal","11740","Leopold von Berchtold","6231","1","Directed","Hugo von Hofmannsthal–Leopold von Berchtold","1"
"Hugo von Hofmannsthal","11740","Leo Blech","6325","1","Directed","Hugo von Hofmannsthal–Leo Blech","1"
"Hugo von Hofmannsthal","11740","Pablo Casals","6579","1","Directed","Hugo von Hofmannsthal–Pablo Casals","1"
"Hugo von Hofmannsthal","11740","Ignaz Franz Castelli","6596","1","Directed","Hugo von Hofmannsthal–Ignaz Franz Castelli","1"
"Hugo von Hofmannsthal","11740","Florentine Galliny","7331","3","Directed","Hugo von Hofmannsthal–Florentine Galliny","1"
"Hugo von Hofmannsthal","11740","Ludwig Geiger","7360","1","Directed","Hugo von Hofmannsthal–Ludwig Geiger","1"
"Hugo von Hofmannsthal","11740","Ferdinand Gregorovius","7531","2","Directed","Hugo von Hofmannsthal–Ferdinand Gregorovius","1"
"Hugo von Hofmannsthal","11740","Josef Hassreiter","7726","1","Directed","Hugo von Hofmannsthal–Josef Hassreiter","1"
