Source,CorrID,Target,PersID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","Peter Altenberg","2147","36","Directed","Paul Goldmann–Peter Altenberg","9"
"Paul Goldmann","11485","Georg Brandes","10992","37","Directed","Paul Goldmann–Georg Brandes","9"
"Paul Goldmann","11485","Paul Lindau","12078","11","Directed","Paul Goldmann–Paul Lindau","9"
"Paul Goldmann","11485","Gustav Schwarzkopf","12740","87","Directed","Paul Goldmann–Gustav Schwarzkopf","9"
"Paul Goldmann","11485","Helene Schnitzler","24423","14","Directed","Paul Goldmann–Helene Schnitzler","9"
"Paul Goldmann","11485","Alice Ziegler","118324","9","Directed","Paul Goldmann–Alice Ziegler","9"
"Paul Goldmann","11485","André Antoine","2211","15","Directed","Paul Goldmann–André Antoine","8"
"Paul Goldmann","11485","Peter Nansen","2357","19","Directed","Paul Goldmann–Peter Nansen","8"
"Paul Goldmann","11485","Albert Langen","3379","8","Directed","Paul Goldmann–Albert Langen","8"
"Paul Goldmann","11485","Maximilian Harden","11581","20","Directed","Paul Goldmann–Maximilian Harden","8"
"Paul Goldmann","11485","Ludwig Speidel","12816","12","Directed","Paul Goldmann–Ludwig Speidel","8"
"Paul Goldmann","11485","Friedrich Uhl","12987","9","Directed","Paul Goldmann–Friedrich Uhl","8"
"Paul Goldmann","11485","Jakob Wassermann","13055","42","Directed","Paul Goldmann–Jakob Wassermann","8"
"Paul Goldmann","11485","Markus Hajek","2284","14","Directed","Paul Goldmann–Markus Hajek","7"
"Paul Goldmann","11485","Gisela Hajek","2461","17","Directed","Paul Goldmann–Gisela Hajek","7"
"Paul Goldmann","11485","Auguste Glümer","14948","8","Directed","Paul Goldmann–Auguste Glümer","7"
"Paul Goldmann","11485","Vally Rosengart","34971","7","Directed","Paul Goldmann–Vally Rosengart","7"
"Paul Goldmann","11485","Olga Waissnix","2453","6","Directed","Paul Goldmann–Olga Waissnix","6"
"Paul Goldmann","11485","Emil Granichstaedten","2586","8","Directed","Paul Goldmann–Emil Granichstaedten","6"
"Paul Goldmann","11485","Pierre Lalo","8429","6","Directed","Paul Goldmann–Pierre Lalo","6"
"Paul Goldmann","11485","Ludwig Rottenberg","9598","6","Directed","Paul Goldmann–Ludwig Rottenberg","6"
"Paul Goldmann","11485","Ludwig Fulda","11391","15","Directed","Paul Goldmann–Ludwig Fulda","6"
"Paul Goldmann","11485","Franziska Goldmann","17167","6","Directed","Paul Goldmann–Franziska Goldmann","6"
"Paul Goldmann","11485","Hilda von Mitis","65913","7","Directed","Paul Goldmann–Hilda von Mitis","6"
"Paul Goldmann","11485","Christian Schefer","93611","6","Directed","Paul Goldmann–Christian Schefer","6"
"Paul Goldmann","11485","Ida d’Albert","2537","8","Directed","Paul Goldmann–Ida d’Albert","5"
"Paul Goldmann","11485","Mirjam Beer-Hofmann","2668","24","Directed","Paul Goldmann–Mirjam Beer-Hofmann","5"
"Paul Goldmann","11485","Erich Freund","3554","5","Directed","Paul Goldmann–Erich Freund","5"
"Paul Goldmann","11485","Moriz Benedikt","10875","7","Directed","Paul Goldmann–Moriz Benedikt","5"
"Paul Goldmann","11485","Samuel Fischer","11324","50","Directed","Paul Goldmann–Samuel Fischer","5"
"Paul Goldmann","11485","Georg Hirschfeld","11701","40","Directed","Paul Goldmann–Georg Hirschfeld","5"
"Paul Goldmann","11485","Friedrich von Schiller","12654","13","Directed","Paul Goldmann–Friedrich von Schiller","5"
"Paul Goldmann","11485","Theodor Wolff","13163","5","Directed","Paul Goldmann–Theodor Wolff","5"
"Paul Goldmann","11485","Georges Aubry","13561","5","Directed","Paul Goldmann–Georges Aubry","5"
"Paul Goldmann","11485","Henry Becque","13897","7","Directed","Paul Goldmann–Henry Becque","5"
"Paul Goldmann","11485","Peter Dorner","15445","5","Directed","Paul Goldmann–Peter Dorner","5"
"Paul Goldmann","11485","Rosa Freudenthal","16560","9","Directed","Paul Goldmann–Rosa Freudenthal","5"
"Paul Goldmann","11485","Berthold Frischauer","16710","5","Directed","Paul Goldmann–Berthold Frischauer","5"
"Paul Goldmann","11485","Arthur Klein","19386","5","Directed","Paul Goldmann–Arthur Klein","5"
"Paul Goldmann","11485","Paul Marx","21647","7","Directed","Paul Goldmann–Paul Marx","5"
"Paul Goldmann","11485","[MMe. Georges] Aubry","93009","5","Directed","Paul Goldmann–[MMe. Georges] Aubry","5"
"Paul Goldmann","11485","?? [Partner von Theodore Rottenberg, Ende 1902/Anfang 1903]","145973","5","Directed","Paul Goldmann–?? [Partner von Theodore Rottenberg, Ende 1902/Anfang 1903]","5"
"Paul Goldmann","11485","Julius Bauer","2150","14","Directed","Paul Goldmann–Julius Bauer","4"
"Paul Goldmann","11485","Leo Ebermann","2157","10","Directed","Paul Goldmann–Leo Ebermann","4"
"Paul Goldmann","11485","Fritz Mauthner","3386","5","Directed","Paul Goldmann–Fritz Mauthner","4"
"Paul Goldmann","11485","Paula Beer-Hofmann","10860","121","Directed","Paul Goldmann–Paula Beer-Hofmann","4"
"Paul Goldmann","11485","Raphael Löwenfeld","12140","6","Directed","Paul Goldmann–Raphael Löwenfeld","4"
"Paul Goldmann","11485","Alfred de Musset","12311","4","Directed","Paul Goldmann–Alfred de Musset","4"
"Paul Goldmann","11485","Max Nordau","12365","6","Directed","Paul Goldmann–Max Nordau","4"
"Paul Goldmann","11485","Richard Wagner","13024","5","Directed","Paul Goldmann–Richard Wagner","4"
"Paul Goldmann","11485","Oscar Wilde","13115","4","Directed","Paul Goldmann–Oscar Wilde","4"
"Paul Goldmann","11485","Ernst von Wolzogen","13169","5","Directed","Paul Goldmann–Ernst von Wolzogen","4"
"Paul Goldmann","11485","Émile Zola","13194","6","Directed","Paul Goldmann–Émile Zola","4"
"Paul Goldmann","11485","Albert Carré","14876","4","Directed","Paul Goldmann–Albert Carré","4"
"Paul Goldmann","11485","Isidor Fuchs","16781","4","Directed","Paul Goldmann–Isidor Fuchs","4"
"Paul Goldmann","11485","Rudolf Gussmann","17554","4","Directed","Paul Goldmann–Rudolf Gussmann","4"
"Paul Goldmann","11485","Jaques Joachim","18870","6","Directed","Paul Goldmann–Jaques Joachim","4"
"Paul Goldmann","11485","Paul Martin Marton","21119","4","Directed","Paul Goldmann–Paul Martin Marton","4"
"Paul Goldmann","11485","Félix Faure","57436","4","Directed","Paul Goldmann–Félix Faure","4"
"Paul Goldmann","11485","Henri de Riaz","93707","4","Directed","Paul Goldmann–Henri de Riaz","4"
"Paul Goldmann","11485","Johanna Mamroth","94397","4","Directed","Paul Goldmann–Johanna Mamroth","4"
"Paul Goldmann","11485","D. W. Schröder","141473","4","Directed","Paul Goldmann–D. W. Schröder","4"
"Paul Goldmann","11485","Agnes Sorma","2299","12","Directed","Paul Goldmann–Agnes Sorma","3"
"Paul Goldmann","11485","William Shakespeare","2412","19","Directed","Paul Goldmann–William Shakespeare","3"
"Paul Goldmann","11485","Jakob Julius David","2416","10","Directed","Paul Goldmann–Jakob Julius David","3"
"Paul Goldmann","11485","Stefan George","2437","3","Directed","Paul Goldmann–Stefan George","3"
"Paul Goldmann","11485","Henri Léon Lavedan","2488","4","Directed","Paul Goldmann–Henri Léon Lavedan","3"
"Paul Goldmann","11485","Theodor Loewe","2941","3","Directed","Paul Goldmann–Theodor Loewe","3"
"Paul Goldmann","11485","Karl Strecker","4794","3","Directed","Paul Goldmann–Karl Strecker","3"
"Paul Goldmann","11485","Rembrandt van Rijn","5428","7","Directed","Paul Goldmann–Rembrandt van Rijn","3"
"Paul Goldmann","11485","Jeanne Marni","5459","6","Directed","Paul Goldmann–Jeanne Marni","3"
"Paul Goldmann","11485","Alfred von Berger","10883","17","Directed","Paul Goldmann–Alfred von Berger","3"
"Paul Goldmann","11485","Julius von Gans-Ludassy","11406","22","Directed","Paul Goldmann–Julius von Gans-Ludassy","3"
"Paul Goldmann","11485","Franz Grillparzer","11518","7","Directed","Paul Goldmann–Franz Grillparzer","3"
"Paul Goldmann","11485","Karl Kraus","11988","27","Directed","Paul Goldmann–Karl Kraus","3"
"Paul Goldmann","11485","Friedrich Mitterwurzer","12265","16","Directed","Paul Goldmann–Friedrich Mitterwurzer","3"
"Paul Goldmann","11485","Friedrich Nietzsche","12358","11","Directed","Paul Goldmann–Friedrich Nietzsche","3"
"Paul Goldmann","11485","Johann Schnitzler","12695","22","Directed","Paul Goldmann–Johann Schnitzler","3"
"Paul Goldmann","11485","Isidor Singer","12790","64","Directed","Paul Goldmann–Isidor Singer","3"
"Paul Goldmann","11485","Edmund Wengraf","13088","10","Directed","Paul Goldmann–Edmund Wengraf","3"
"Paul Goldmann","11485","Emma Altmann","13342","3","Directed","Paul Goldmann–Emma Altmann","3"
"Paul Goldmann","11485","Oskar Blumenthal","14328","14","Directed","Paul Goldmann–Oskar Blumenthal","3"
"Paul Goldmann","11485","Charlotte Bondy","14384","3","Directed","Paul Goldmann–Charlotte Bondy","3"
"Paul Goldmann","11485","Regina Candiani","14842","3","Directed","Paul Goldmann–Regina Candiani","3"
"Paul Goldmann","11485","Ernest von Gréger-Jurco","17461","3","Directed","Paul Goldmann–Ernest von Gréger-Jurco","3"
"Paul Goldmann","11485","Richard Klein","19419","5","Directed","Paul Goldmann–Richard Klein","3"
"Paul Goldmann","11485","Paul Marx","21137","3","Directed","Paul Goldmann–Paul Marx","3"
"Paul Goldmann","11485","Helene Meyer-Cohn","21379","3","Directed","Paul Goldmann–Helene Meyer-Cohn","3"
"Paul Goldmann","11485","Lucien Millevoye","21481","3","Directed","Paul Goldmann–Lucien Millevoye","3"
"Paul Goldmann","11485","Théodore de Wyzewa","27373","3","Directed","Paul Goldmann–Théodore de Wyzewa","3"
"Paul Goldmann","11485","Sébastien Roch Nicolas Chamfort","39417","3","Directed","Paul Goldmann–Sébastien Roch Nicolas Chamfort","3"
"Paul Goldmann","11485","?? [Totgeborener Sohn von Arthur Schnitzler und Marie Reinhard]","42794","5","Directed","Paul Goldmann–?? [Totgeborener Sohn von Arthur Schnitzler und Marie Reinhard]","3"
"Paul Goldmann","11485","Leo P. Reckford","89004","3","Directed","Paul Goldmann–Leo P. Reckford","3"
"Paul Goldmann","11485","Rena R. Schlein","89007","3","Directed","Paul Goldmann–Rena R. Schlein","3"
"Paul Goldmann","11485","Hermann Mamroth","93541","3","Directed","Paul Goldmann–Hermann Mamroth","3"
"Paul Goldmann","11485","Jean-Louis Forain","112447","3","Directed","Paul Goldmann–Jean-Louis Forain","3"
"Paul Goldmann","11485","Anna Wendt","141562","3","Directed","Paul Goldmann–Anna Wendt","3"
"Paul Goldmann","11485","Sophokles","2693","5","Directed","Paul Goldmann–Sophokles","2"
"Paul Goldmann","11485","Hugo Wittmann","2739","3","Directed","Paul Goldmann–Hugo Wittmann","2"
"Paul Goldmann","11485","Dora Michaelis","2774","5","Directed","Paul Goldmann–Dora Michaelis","2"
"Paul Goldmann","11485","Julie Herzl","2812","2","Directed","Paul Goldmann–Julie Herzl","2"
"Paul Goldmann","11485","Émile Augier","2815","2","Directed","Paul Goldmann–Émile Augier","2"
"Paul Goldmann","11485","Stella Hohenfels","2850","3","Directed","Paul Goldmann–Stella Hohenfels","2"
"Paul Goldmann","11485","Oskar Bie","2914","11","Directed","Paul Goldmann–Oskar Bie","2"
"Paul Goldmann","11485","Clemens von Franckenstein","3130","9","Directed","Paul Goldmann–Clemens von Franckenstein","2"
"Paul Goldmann","11485","Hugo Felix","3167","6","Directed","Paul Goldmann–Hugo Felix","2"
"Paul Goldmann","11485","Anton Pavlovič Čechov","3603","3","Directed","Paul Goldmann–Anton Pavlovič Čechov","2"
"Paul Goldmann","11485","Aurélien-Marie Lugné-Poe","3690","2","Directed","Paul Goldmann–Aurélien-Marie Lugné-Poe","2"
"Paul Goldmann","11485","Leo N. von Tolstoi","3739","6","Directed","Paul Goldmann–Leo N. von Tolstoi","2"
"Paul Goldmann","11485","Friedrich II. von Preußen","4823","3","Directed","Paul Goldmann–Friedrich II. von Preußen","2"
"Paul Goldmann","11485","Georges Courteline","4865","3","Directed","Paul Goldmann–Georges Courteline","2"
"Paul Goldmann","11485","Jesus","5539","5","Directed","Paul Goldmann–Jesus","2"
"Paul Goldmann","11485","Peter Cornelius","6704","2","Directed","Paul Goldmann–Peter Cornelius","2"
"Paul Goldmann","11485","Florentine Galliny","7331","3","Directed","Paul Goldmann–Florentine Galliny","2"
"Paul Goldmann","11485","Leopold von Andrian-Werburg","10765","32","Directed","Paul Goldmann–Leopold von Andrian-Werburg","2"
"Paul Goldmann","11485","Rudolf Christians","11093","2","Directed","Paul Goldmann–Rudolf Christians","2"
"Paul Goldmann","11485","Maurice Donnay","11168","4","Directed","Paul Goldmann–Maurice Donnay","2"
"Paul Goldmann","11485","Albrecht Dürer","11209","4","Directed","Paul Goldmann–Albrecht Dürer","2"
"Paul Goldmann","11485","Hanns Heinz Ewers","11281","2","Directed","Paul Goldmann–Hanns Heinz Ewers","2"
"Paul Goldmann","11485","Fritz Freund","11374","3","Directed","Paul Goldmann–Fritz Freund","2"
"Paul Goldmann","11485","Alfred Gold","11469","5","Directed","Paul Goldmann–Alfred Gold","2"
"Paul Goldmann","11485","Max Graf","11512","4","Directed","Paul Goldmann–Max Graf","2"
"Paul Goldmann","11485","Abel Hermant","11657","3","Directed","Paul Goldmann–Abel Hermant","2"
"Paul Goldmann","11485","Henrik Ibsen","11798","10","Directed","Paul Goldmann–Henrik Ibsen","2"
"Paul Goldmann","11485","Max Kalbeck","11857","2","Directed","Paul Goldmann–Max Kalbeck","2"
"Paul Goldmann","11485","Siegfried Loewy","12101","2","Directed","Paul Goldmann–Siegfried Loewy","2"
"Paul Goldmann","11485","Pierre Loti","12114","2","Directed","Paul Goldmann–Pierre Loti","2"
"Paul Goldmann","11485","Maurice Maeterlinck","12156","7","Directed","Paul Goldmann–Maurice Maeterlinck","2"
"Paul Goldmann","11485","Wolfgang Amadeus Mozart","12303","8","Directed","Paul Goldmann–Wolfgang Amadeus Mozart","2"
"Paul Goldmann","11485","Walther Rathenau","12471","2","Directed","Paul Goldmann–Walther Rathenau","2"
"Paul Goldmann","11485","Franz Servaes","12772","5","Directed","Paul Goldmann–Franz Servaes","2"
"Paul Goldmann","11485","Johann Strauss","12867","5","Directed","Paul Goldmann–Johann Strauss","2"
"Paul Goldmann","11485","Else Berger","14056","3","Directed","Paul Goldmann–Else Berger","2"
"Paul Goldmann","11485","Siegmund Feldmann","16153","2","Directed","Paul Goldmann–Siegmund Feldmann","2"
"Paul Goldmann","11485","Hermann Freudenthal","16557","2","Directed","Paul Goldmann–Hermann Freudenthal","2"
"Paul Goldmann","11485","Hauser","17951","2","Directed","Paul Goldmann–Hauser","2"
"Paul Goldmann","11485","Jeanette Heeger","18007","2","Directed","Paul Goldmann–Jeanette Heeger","2"
"Paul Goldmann","11485","Richard Mandl","20914","4","Directed","Paul Goldmann–Richard Mandl","2"
"Paul Goldmann","11485","Géza von Mattachich","21176","2","Directed","Paul Goldmann–Géza von Mattachich","2"
"Paul Goldmann","11485","Emilie Dorothea Popper","22798","2","Directed","Paul Goldmann–Emilie Dorothea Popper","2"
"Paul Goldmann","11485","Henri de Rochefort","23481","3","Directed","Paul Goldmann–Henri de Rochefort","2"
"Paul Goldmann","11485","Réjane","23784","3","Directed","Paul Goldmann–Réjane","2"
"Paul Goldmann","11485","Clemens Sokal","25076","4","Directed","Paul Goldmann–Clemens Sokal","2"
"Paul Goldmann","11485","Frida Strindberg","25665","2","Directed","Paul Goldmann–Frida Strindberg","2"
"Paul Goldmann","11485","Carl von Torresani-Lanzenfeld","26121","5","Directed","Paul Goldmann–Carl von Torresani-Lanzenfeld","2"
"Paul Goldmann","11485","Arnost Ziegler","27472","2","Directed","Paul Goldmann–Arnost Ziegler","2"
"Paul Goldmann","11485","Eugen d’Albert","27633","3","Directed","Paul Goldmann–Eugen d’Albert","2"
"Paul Goldmann","11485","Carl Reinhard","40587","2","Directed","Paul Goldmann–Carl Reinhard","2"
"Paul Goldmann","11485","Felix Paul Greve","41972","2","Directed","Paul Goldmann–Felix Paul Greve","2"
"Paul Goldmann","11485","Peter Paul Rubens","53318","2","Directed","Paul Goldmann–Peter Paul Rubens","2"
"Paul Goldmann","11485","August Niemann","64866","2","Directed","Paul Goldmann–August Niemann","2"
"Paul Goldmann","11485","Albrecht Altdorfer","65530","2","Directed","Paul Goldmann–Albrecht Altdorfer","2"
"Paul Goldmann","11485","Maximilian von Mitis","65917","2","Directed","Paul Goldmann–Maximilian von Mitis","2"
"Paul Goldmann","11485","Léon Bourgeois","88000","2","Directed","Paul Goldmann–Léon Bourgeois","2"
"Paul Goldmann","11485","André Hallays","88124","2","Directed","Paul Goldmann–André Hallays","2"
"Paul Goldmann","11485","Jules Lemaître","88138","2","Directed","Paul Goldmann–Jules Lemaître","2"
"Paul Goldmann","11485","Édouard Drumont","88149","2","Directed","Paul Goldmann–Édouard Drumont","2"
"Paul Goldmann","11485","Adele Schreiber","88525","2","Directed","Paul Goldmann–Adele Schreiber","2"
"Paul Goldmann","11485","Charles Tardieu","88736","2","Directed","Paul Goldmann–Charles Tardieu","2"
"Paul Goldmann","11485","?? [Frau, die mit Goldmann in der Straßenbahn spricht, Ende November 1889]","88860","2","Directed","Paul Goldmann–?? [Frau, die mit Goldmann in der Straßenbahn spricht, Ende November 1889]","2"
"Paul Goldmann","11485","Leopold Spitzer","88866","2","Directed","Paul Goldmann–Leopold Spitzer","2"
"Paul Goldmann","11485","Salo Schottlaender","89393","2","Directed","Paul Goldmann–Salo Schottlaender","2"
"Paul Goldmann","11485","Paul Adam","92677","2","Directed","Paul Goldmann–Paul Adam","2"
"Paul Goldmann","11485","Jules Huret","93549","2","Directed","Paul Goldmann–Jules Huret","2"
"Paul Goldmann","11485","Eduard Grisebach","113623","2","Directed","Paul Goldmann–Eduard Grisebach","2"
"Paul Goldmann","11485","Henning von Brüsewitz","113878","2","Directed","Paul Goldmann–Henning von Brüsewitz","2"
"Paul Goldmann","11485","G. Zanetta","135001","2","Directed","Paul Goldmann–G. Zanetta","2"
"Paul Goldmann","11485","Rudolf Renvers","144032","2","Directed","Paul Goldmann–Rudolf Renvers","2"
"Paul Goldmann","11485","Ignacy Daszyński","145270","2","Directed","Paul Goldmann–Ignacy Daszyński","2"
"Paul Goldmann","11485","Louis Bolle-Ritz","145728","2","Directed","Paul Goldmann–Louis Bolle-Ritz","2"
"Paul Goldmann","11485","Marie Suin Beausacq","145901","2","Directed","Paul Goldmann–Marie Suin Beausacq","2"
"Paul Goldmann","11485","Sigmund Spitzer","169237","2","Directed","Paul Goldmann–Sigmund Spitzer","2"
"Paul Goldmann","11485","Gabriele D’Annunzio","2142","8","Directed","Paul Goldmann–Gabriele D’Annunzio","1"
"Paul Goldmann","11485","Wilhelm Singer","2202","3","Directed","Paul Goldmann–Wilhelm Singer","1"
"Paul Goldmann","11485","Gustav Davis","2207","2","Directed","Paul Goldmann–Gustav Davis","1"
"Paul Goldmann","11485","Lotte Medelsky","2252","2","Directed","Paul Goldmann–Lotte Medelsky","1"
"Paul Goldmann","11485","Heinrich Kley","2306","3","Directed","Paul Goldmann–Heinrich Kley","1"
"Paul Goldmann","11485","Maxim Gorkij","2323","1","Directed","Paul Goldmann–Maxim Gorkij","1"
"Paul Goldmann","11485","Bjørnstjerne Bjørnson","2400","1","Directed","Paul Goldmann–Bjørnstjerne Bjørnson","1"
"Paul Goldmann","11485","Friedrich Hebbel","2404","9","Directed","Paul Goldmann–Friedrich Hebbel","1"
"Paul Goldmann","11485","Alfred Capus","2408","2","Directed","Paul Goldmann–Alfred Capus","1"
"Paul Goldmann","11485","Felix Dörmann","2425","12","Directed","Paul Goldmann–Felix Dörmann","1"
"Paul Goldmann","11485","Friedrich Michael Fels","2450","28","Directed","Paul Goldmann–Friedrich Michael Fels","1"
"Paul Goldmann","11485","Richard Specht","2456","14","Directed","Paul Goldmann–Richard Specht","1"
"Paul Goldmann","11485","Franz Joseph I. von Österreich-Ungarn","2513","3","Directed","Paul Goldmann–Franz Joseph I. von Österreich-Ungarn","1"
"Paul Goldmann","11485","Eduard Michael Kafka","2563","10","Directed","Paul Goldmann–Eduard Michael Kafka","1"
"Paul Goldmann","11485","Wilhelm II. von Preußen","2566","1","Directed","Paul Goldmann–Wilhelm II. von Preußen","1"
"Paul Goldmann","11485","Else Singer","2581","1","Directed","Paul Goldmann–Else Singer","1"
"Paul Goldmann","11485","Edgar Pierson","2595","1","Directed","Paul Goldmann–Edgar Pierson","1"
"Paul Goldmann","11485","Hugo Ganz","2618","4","Directed","Paul Goldmann–Hugo Ganz","1"
"Paul Goldmann","11485","Hedwig Fischer","2657","1","Directed","Paul Goldmann–Hedwig Fischer","1"
"Paul Goldmann","11485","Katharina Schratt","2680","1","Directed","Paul Goldmann–Katharina Schratt","1"
"Paul Goldmann","11485","Richard Skowronnek","2827","1","Directed","Paul Goldmann–Richard Skowronnek","1"
"Paul Goldmann","11485","Willy Gretor","2896","1","Directed","Paul Goldmann–Willy Gretor","1"
"Paul Goldmann","11485","Betty Nansen","2910","1","Directed","Paul Goldmann–Betty Nansen","1"
"Paul Goldmann","11485","Wilhelm von Hartel","2953","1","Directed","Paul Goldmann–Wilhelm von Hartel","1"
"Paul Goldmann","11485","Stefan Vacano","2957","1","Directed","Paul Goldmann–Stefan Vacano","1"
"Paul Goldmann","11485","Karl Michaelis","3064","1","Directed","Paul Goldmann–Karl Michaelis","1"
"Paul Goldmann","11485","Josef II.","3084","1","Directed","Paul Goldmann–Josef II.","1"
"Paul Goldmann","11485","Paul Block","3256","1","Directed","Paul Goldmann–Paul Block","1"
"Paul Goldmann","11485","Leonhard Fanto","3261","1","Directed","Paul Goldmann–Leonhard Fanto","1"
"Paul Goldmann","11485","Molière","3272","3","Directed","Paul Goldmann–Molière","1"
"Paul Goldmann","11485","Dante Alighieri","3326","2","Directed","Paul Goldmann–Dante Alighieri","1"
"Paul Goldmann","11485","Marco Brociner","3442","2","Directed","Paul Goldmann–Marco Brociner","1"
"Paul Goldmann","11485","Raffaello Sanzio da Urbino","3527","3","Directed","Paul Goldmann–Raffaello Sanzio da Urbino","1"
"Paul Goldmann","11485","Camille Saint-Saëns","3702","1","Directed","Paul Goldmann–Camille Saint-Saëns","1"
"Paul Goldmann","11485","Joseph Eberle","3727","1","Directed","Paul Goldmann–Joseph Eberle","1"
"Paul Goldmann","11485","Franz von Stuck","3904","1","Directed","Paul Goldmann–Franz von Stuck","1"
"Paul Goldmann","11485","Heinz Monnard","3960","1","Directed","Paul Goldmann–Heinz Monnard","1"
"Paul Goldmann","11485","Édouard Pailleron","3991","1","Directed","Paul Goldmann–Édouard Pailleron","1"
"Paul Goldmann","11485","Paul Bourget","4026","3","Directed","Paul Goldmann–Paul Bourget","1"
"Paul Goldmann","11485","Friedrich Wilhelm Riemer","4138","1","Directed","Paul Goldmann–Friedrich Wilhelm Riemer","1"
"Paul Goldmann","11485","Ernst Theodor Amadeus Hoffmann","4194","2","Directed","Paul Goldmann–Ernst Theodor Amadeus Hoffmann","1"
"Paul Goldmann","11485","Otto Jahn","4203","2","Directed","Paul Goldmann–Otto Jahn","1"
"Paul Goldmann","11485","Jules-Amédée Barbey d’Aurevilly","4266","1","Directed","Paul Goldmann–Jules-Amédée Barbey d’Aurevilly","1"
"Paul Goldmann","11485","Édouard Rod","4311","2","Directed","Paul Goldmann–Édouard Rod","1"
"Paul Goldmann","11485","Edith Philipp","4395","4","Directed","Paul Goldmann–Edith Philipp","1"
"Paul Goldmann","11485","Jules Renard","4460","1","Directed","Paul Goldmann–Jules Renard","1"
"Paul Goldmann","11485","Paul Jonas","4532","2","Directed","Paul Goldmann–Paul Jonas","1"
