Source,Target,Weight,Type
"Beer-Hofmann, Richard","Burgtheater",11,Directed
"Beer-Hofmann, Richard","Wiener Schachclub",10,Directed
"Beer-Hofmann, Richard","Die Zeit. Wiener Wochenschrift",8,Directed
"Beer-Hofmann, Richard","Volkstheater",5,Directed
"Beer-Hofmann, Richard","Lessing-Theater",3,Directed
"Beer-Hofmann, Richard","Rosé-Quartett",3,Directed
"Beer-Hofmann, Richard","Neue Freie Presse",3,Directed
"Beer-Hofmann, Richard","Deutsches Theater Berlin",3,Directed
"Beer-Hofmann, Richard","Accademia di belle arti di Venezia",3,Directed
"Beer-Hofmann, Richard","?? [Wiener Club September 1901]",3,Directed
"Beer-Hofmann, Richard","Frankfurter Zeitung",2,Directed
"Beer-Hofmann, Richard","»Freie Bühne« Verein für moderne Literatur",2,Directed
"Beer-Hofmann, Richard","Berliner Börsen-Courier",2,Directed
"Beer-Hofmann, Richard","Freund & Jeckel",2,Directed
"Beer-Hofmann, Richard","Westbahnstrecke",2,Directed
"Beer-Hofmann, Richard","Stoll & Uhlig",2,Directed
"Beer-Hofmann, Richard","Schenker & Co.",2,Directed
"Beer-Hofmann, Richard","Wiener Allgemeine Zeitung",2,Directed
"Beer-Hofmann, Richard","Die Saubermänner. Tischgesellschaft",2,Directed
"Beer-Hofmann, Richard","J. Eisenstein & Co.",2,Directed
"Beer-Hofmann, Richard","Wenzel Swatek",2,Directed
"Beer-Hofmann, Richard","Jung-Wiener Theater zum Lieben Augustin",2,Directed
"Beer-Hofmann, Richard","Akademischer Verein für Kunst und Literatur",2,Directed
"Beer-Hofmann, Richard","Cabaret Fledermaus",2,Directed
"Beer-Hofmann, Richard","Bund für Mutterschutz",2,Directed
"Beer-Hofmann, Richard","Bundestheaterkassen",2,Directed
"Beer-Hofmann, Richard","Gesellschaft Deutscher Naturforscher und Ärzte",1,Directed
"Beer-Hofmann, Richard","F. Fontane",1,Directed
"Beer-Hofmann, Richard","M. Engel und Söhne",1,Directed
"Beer-Hofmann, Richard","Allgemeine Poliklinik",1,Directed
"Beer-Hofmann, Richard","Dannebrogorden",1,Directed
