Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Felix Salten","2167","Theater an der Wien","37","7","Directed","Felix Salten–Theater an der Wien","5"
"Felix Salten","2167","XIX., Döbling","69","22","Directed","Felix Salten–XIX., Döbling","5"
"Felix Salten","2167","Universitätsstraße","653","5","Directed","Felix Salten–Universitätsstraße","5"
"Felix Salten","2167","Südtirol","969","30","Directed","Felix Salten–Südtirol","5"
"Felix Salten","2167","Schweiz","43435","53","Directed","Felix Salten–Schweiz","5"
"Felix Salten","2167","Kaltenleutgeben","44102","7","Directed","Felix Salten–Kaltenleutgeben","5"
"Felix Salten","2167","Pressbaum","44271","7","Directed","Felix Salten–Pressbaum","5"
"Felix Salten","2167","Heringsdorf","64659","5","Directed","Felix Salten–Heringsdorf","5"
"Felix Salten","2167","Bansin","147498","5","Directed","Felix Salten–Bansin","5"
"Felix Salten","2167","XIII., Hietzing","63","35","Directed","Felix Salten–XIII., Hietzing","4"
"Felix Salten","2167","Weimar","197","13","Directed","Felix Salten–Weimar","4"
"Felix Salten","2167","Café Central","262","16","Directed","Felix Salten–Café Central","4"
"Felix Salten","2167","Florenz","263","41","Directed","Felix Salten–Florenz","4"
"Felix Salten","2167","Bad Aussee","415","69","Directed","Felix Salten–Bad Aussee","4"
"Felix Salten","2167","Welsberg-Taisten","428","29","Directed","Felix Salten–Welsberg-Taisten","4"
"Felix Salten","2167","Mariazell","431","6","Directed","Felix Salten–Mariazell","4"
"Felix Salten","2167","Edlach","470","22","Directed","Felix Salten–Edlach","4"
"Felix Salten","2167","Reichenau an der Rax","483","23","Directed","Felix Salten–Reichenau an der Rax","4"
"Felix Salten","2167","Zürich","484","14","Directed","Felix Salten–Zürich","4"
"Felix Salten","2167","Hamburg","506","31","Directed","Felix Salten–Hamburg","4"
"Felix Salten","2167","Prag","652","37","Directed","Felix Salten–Prag","4"
"Felix Salten","2167","Armbrustergasse","722","5","Directed","Felix Salten–Armbrustergasse","4"
"Felix Salten","2167","Wildbad Waldbrunn","723","21","Directed","Felix Salten–Wildbad Waldbrunn","4"
"Felix Salten","2167","Pustertal","724","13","Directed","Felix Salten–Pustertal","4"
"Felix Salten","2167","Schulerstraße","729","5","Directed","Felix Salten–Schulerstraße","4"
"Felix Salten","2167","Höhlenstein","758","7","Directed","Felix Salten–Höhlenstein","4"
"Felix Salten","2167","Marienbad","772","22","Directed","Felix Salten–Marienbad","4"
"Felix Salten","2167","Innsbruck","867","36","Directed","Felix Salten–Innsbruck","4"
"Felix Salten","2167","Lienz","897","5","Directed","Felix Salten–Lienz","4"
"Felix Salten","2167","Marienlyst","959","22","Directed","Felix Salten–Marienlyst","4"
"Felix Salten","2167","Noordwijk","960","5","Directed","Felix Salten–Noordwijk","4"
"Felix Salten","2167","Niederösterreich","1003","24","Directed","Felix Salten–Niederösterreich","4"
"Felix Salten","2167","Cortina d'Ampezzo","34199","9","Directed","Felix Salten–Cortina d'Ampezzo","4"
"Felix Salten","2167","Russland","34438","27","Directed","Felix Salten–Russland","4"
"Felix Salten","2167","Ungarn","35512","14","Directed","Felix Salten–Ungarn","4"
"Felix Salten","2167","Schruns","38711","6","Directed","Felix Salten–Schruns","4"
"Felix Salten","2167","Lago di Garda","39975","26","Directed","Felix Salten–Lago di Garda","4"
"Felix Salten","2167","Bozen","40260","31","Directed","Felix Salten–Bozen","4"
"Felix Salten","2167","Italien","40306","71","Directed","Felix Salten–Italien","4"
"Felix Salten","2167","Meran","43520","22","Directed","Felix Salten–Meran","4"
"Felix Salten","2167","Miskolc","44142","5","Directed","Felix Salten–Miskolc","4"
"Felix Salten","2167","Ostsee","44599","5","Directed","Felix Salten–Ostsee","4"
"Felix Salten","2167","Berggasse","52510","17","Directed","Felix Salten–Berggasse","4"
"Felix Salten","2167","Kantstraße","62140","4","Directed","Felix Salten–Kantstraße","4"
"Felix Salten","2167","Kärntnerring 12/Bösendorferstraße 11","167805","20","Directed","Felix Salten–Kärntnerring 12/Bösendorferstraße 11","4"
"Felix Salten","2167","Café Pfob","49","13","Directed","Felix Salten–Café Pfob","3"
"Felix Salten","2167","Frankfurt am Main","146","135","Directed","Felix Salten–Frankfurt am Main","3"
"Felix Salten","2167","Pötzleinsdorf","169","4","Directed","Felix Salten–Pötzleinsdorf","3"
"Felix Salten","2167","England","254","24","Directed","Felix Salten–England","3"
"Felix Salten","2167","Grillparzerstraße","412","33","Directed","Felix Salten–Grillparzerstraße","3"
"Felix Salten","2167","Südbahnhotel","413","16","Directed","Felix Salten–Südbahnhotel","3"
"Felix Salten","2167","Genf","562","11","Directed","Felix Salten–Genf","3"
"Felix Salten","2167","Café Pucher","819","16","Directed","Felix Salten–Café Pucher","3"
"Felix Salten","2167","Brünn","833","17","Directed","Felix Salten–Brünn","3"
"Felix Salten","2167","Kochstraße","855","3","Directed","Felix Salten–Kochstraße","3"
"Felix Salten","2167","Triest","873","8","Directed","Felix Salten–Triest","3"
"Felix Salten","2167","Gmunden","874","8","Directed","Felix Salten–Gmunden","3"
"Felix Salten","2167","Dölsach","945","3","Directed","Felix Salten–Dölsach","3"
"Felix Salten","2167","Teplice","955","4","Directed","Felix Salten–Teplice","3"
"Felix Salten","2167","Mödling","968","8","Directed","Felix Salten–Mödling","3"
"Felix Salten","2167","Seis am Schlern","988","13","Directed","Felix Salten–Seis am Schlern","3"
"Felix Salten","2167","Weißenbach am Attersee","34344","13","Directed","Felix Salten–Weißenbach am Attersee","3"
"Felix Salten","2167","Verona","44153","6","Directed","Felix Salten–Verona","3"
"Felix Salten","2167","Brijuni","45260","15","Directed","Felix Salten–Brijuni","3"
"Felix Salten","2167","Grado","53379","4","Directed","Felix Salten–Grado","3"
"Felix Salten","2167","Schlosspark Schönbrunn","92519","3","Directed","Felix Salten–Schlosspark Schönbrunn","3"
"Felix Salten","2167","Starkfriedgassse","92548","3","Directed","Felix Salten–Starkfriedgassse","3"
"Felix Salten","2167","Rügen","142884","3","Directed","Felix Salten–Rügen","3"
"Felix Salten","2167","Zoologischer Garten Berlin","147403","3","Directed","Felix Salten–Zoologischer Garten Berlin","3"
"Felix Salten","2167","Deutsches Theater Berlin","3","22","Directed","Felix Salten–Deutsches Theater Berlin","2"
"Felix Salten","2167","Ronacher","19","4","Directed","Felix Salten–Ronacher","2"
"Felix Salten","2167","Volkstheater","20","27","Directed","Felix Salten–Volkstheater","2"
"Felix Salten","2167","St. Gilgen","33","31","Directed","Felix Salten–St. Gilgen","2"
"Felix Salten","2167","Volkstheater in Rudolfsheim","39","4","Directed","Felix Salten–Volkstheater in Rudolfsheim","2"
"Felix Salten","2167","Theater in der Josefstadt","40","8","Directed","Felix Salten–Theater in der Josefstadt","2"
"Felix Salten","2167","I., Innere Stadt","51","25","Directed","Felix Salten–I., Innere Stadt","2"
"Felix Salten","2167","Hinterbrühl","75","15","Directed","Felix Salten–Hinterbrühl","2"
"Felix Salten","2167","Raimund-Theater","77","10","Directed","Felix Salten–Raimund-Theater","2"
"Felix Salten","2167","Palasthotel Berlin","88","12","Directed","Felix Salten–Palasthotel Berlin","2"
"Felix Salten","2167","Meissl & Schadn","96","6","Directed","Felix Salten–Meissl & Schadn","2"
"Felix Salten","2167","Hotel Bristol Berlin","127","7","Directed","Felix Salten–Hotel Bristol Berlin","2"
"Felix Salten","2167","Rodaun","173","173","Directed","Felix Salten–Rodaun","2"
"Felix Salten","2167","Amerika","175","17","Directed","Felix Salten–Amerika","2"
"Felix Salten","2167","Attersee","236","9","Directed","Felix Salten–Attersee","2"
"Felix Salten","2167","Lido","259","23","Directed","Felix Salten–Lido","2"
"Felix Salten","2167","Dalmatien","265","6","Directed","Felix Salten–Dalmatien","2"
"Felix Salten","2167","Wollzeile","338","151","Directed","Felix Salten–Wollzeile","2"
"Felix Salten","2167","Spanien","388","7","Directed","Felix Salten–Spanien","2"
"Felix Salten","2167","Wattmanngasse","395","2","Directed","Felix Salten–Wattmanngasse","2"
"Felix Salten","2167","Tirol","423","34","Directed","Felix Salten–Tirol","2"
"Felix Salten","2167","Porzellangasse","436","15","Directed","Felix Salten–Porzellangasse","2"
"Felix Salten","2167","Riva del Garda","465","23","Directed","Felix Salten–Riva del Garda","2"
"Felix Salten","2167","Friedrichstraße","482","3","Directed","Felix Salten–Friedrichstraße","2"
"Felix Salten","2167","Dornbach","499","3","Directed","Felix Salten–Dornbach","2"
"Felix Salten","2167","Athen","505","8","Directed","Felix Salten–Athen","2"
"Felix Salten","2167","Hotel Quisisana","509","2","Directed","Felix Salten–Hotel Quisisana","2"
"Felix Salten","2167","Genfer See","512","5","Directed","Felix Salten–Genfer See","2"
"Felix Salten","2167","Hotel Savoy","545","7","Directed","Felix Salten–Hotel Savoy","2"
"Felix Salten","2167","Kahlenberg","574","6","Directed","Felix Salten–Kahlenberg","2"
"Felix Salten","2167","Kochgasse","728","2","Directed","Felix Salten–Kochgasse","2"
"Felix Salten","2167","Bayreuth","734","24","Directed","Felix Salten–Bayreuth","2"
"Felix Salten","2167","Kairo","839","4","Directed","Felix Salten–Kairo","2"
"Felix Salten","2167","Wiesbaden","883","13","Directed","Felix Salten–Wiesbaden","2"
"Felix Salten","2167","Lugano","885","10","Directed","Felix Salten–Lugano","2"
"Felix Salten","2167","Cambridge","893","2","Directed","Felix Salten–Cambridge","2"
"Felix Salten","2167","Strobl","895","16","Directed","Felix Salten–Strobl","2"
"Felix Salten","2167","Bologna","896","10","Directed","Felix Salten–Bologna","2"
"Felix Salten","2167","Eisenerz","908","2","Directed","Felix Salten–Eisenerz","2"
"Felix Salten","2167","Trient","954","11","Directed","Felix Salten–Trient","2"
"Felix Salten","2167","Skodsborg","958","14","Directed","Felix Salten–Skodsborg","2"
"Felix Salten","2167","Toblach","987","11","Directed","Felix Salten–Toblach","2"
"Felix Salten","2167","Bad Reichenhall","1181","4","Directed","Felix Salten–Bad Reichenhall","2"
"Felix Salten","2167","Partenkirchen","2318","14","Directed","Felix Salten–Partenkirchen","2"
"Felix Salten","2167","Charlottenburg","9925","3","Directed","Felix Salten–Charlottenburg","2"
"Felix Salten","2167","Café Kaiserhof (Inh. Johann Wortner)","34210","6","Directed","Felix Salten–Café Kaiserhof (Inh. Johann Wortner)","2"
"Felix Salten","2167","Altaussee","34401","45","Directed","Felix Salten–Altaussee","2"
"Felix Salten","2167","Opava","36539","3","Directed","Felix Salten–Opava","2"
"Felix Salten","2167","Ampezzo","39757","4","Directed","Felix Salten–Ampezzo","2"
"Felix Salten","2167","Bregenz","40321","5","Directed","Felix Salten–Bregenz","2"
"Felix Salten","2167","Hotel Saxonia","40853","8","Directed","Felix Salten–Hotel Saxonia","2"
"Felix Salten","2167","Niederlande","44016","13","Directed","Felix Salten–Niederlande","2"
"Felix Salten","2167","Olomouc","44176","3","Directed","Felix Salten–Olomouc","2"
"Felix Salten","2167","Griechenland","44293","8","Directed","Felix Salten–Griechenland","2"
"Felix Salten","2167","Brühl","44413","18","Directed","Felix Salten–Brühl","2"
"Felix Salten","2167","Hotel Radetzky","44510","3","Directed","Felix Salten–Hotel Radetzky","2"
"Felix Salten","2167","Internationales Ausstellungstheater im k.k. Prater","45128","6","Directed","Felix Salten–Internationales Ausstellungstheater im k.k. Prater","2"
"Felix Salten","2167","Southampton","47658","3","Directed","Felix Salten–Southampton","2"
"Felix Salten","2167","Stratford-upon-Avon","49870","2","Directed","Felix Salten–Stratford-upon-Avon","2"
"Felix Salten","2167","Alser Straße","51333","3","Directed","Felix Salten–Alser Straße","2"
"Felix Salten","2167","Großglockner","90779","2","Directed","Felix Salten–Großglockner","2"
"Felix Salten","2167","Heiligenblut am Großglockner","90843","2","Directed","Felix Salten–Heiligenblut am Großglockner","2"
"Felix Salten","2167","Kaltwasserheilanstalt Winternitz","93742","2","Directed","Felix Salten–Kaltwasserheilanstalt Winternitz","2"
"Felix Salten","2167","Nordsee","118890","4","Directed","Felix Salten–Nordsee","2"
"Felix Salten","2167","Vorarlberg","141756","3","Directed","Felix Salten–Vorarlberg","2"
"Felix Salten","2167","Świnoujście","142880","3","Directed","Felix Salten–Świnoujście","2"
"Felix Salten","2167","Wartburg","143185","3","Directed","Felix Salten–Wartburg","2"
"Felix Salten","2167","Sanatorium am Königspark","143582","2","Directed","Felix Salten–Sanatorium am Königspark","2"
"Felix Salten","2167","Mittewald an der Drau","144475","2","Directed","Felix Salten–Mittewald an der Drau","2"
"Felix Salten","2167","Café Schneider","144921","2","Directed","Felix Salten–Café Schneider","2"
"Felix Salten","2167","Traunkai","146046","2","Directed","Felix Salten–Traunkai","2"
"Felix Salten","2167","Villa Bauer","147819","2","Directed","Felix Salten–Villa Bauer","2"
"Felix Salten","2167","Hotel de l’Europe","147843","2","Directed","Felix Salten–Hotel de l’Europe","2"
"Felix Salten","2167","Ordination Dr. Arthur Schnitzler Giselastraße 11","167789","25","Directed","Felix Salten–Ordination Dr. Arthur Schnitzler Giselastraße 11","2"
"Felix Salten","2167","Wohnung und Ordination Johann Schnitzler Burgring 1","168765","8","Directed","Felix Salten–Wohnung und Ordination Johann Schnitzler Burgring 1","2"
"Felix Salten","2167","Jung-Wiener Theater zum Lieben Augustin","1","1","Directed","Felix Salten–Jung-Wiener Theater zum Lieben Augustin","1"
"Felix Salten","2167","Prater","8","5","Directed","Felix Salten–Prater","1"
"Felix Salten","2167","Kammerspiele Berlin","12","2","Directed","Felix Salten–Kammerspiele Berlin","1"
"Felix Salten","2167","Oper","15","7","Directed","Felix Salten–Oper","1"
"Felix Salten","2167","Hradec Králové","22","1","Directed","Felix Salten–Hradec Králové","1"
"Felix Salten","2167","Café Union","48","2","Directed","Felix Salten–Café Union","1"
"Felix Salten","2167","XVII., Hernals","67","2","Directed","Felix Salten–XVII., Hernals","1"
"Felix Salten","2167","Seewirt","106","7","Directed","Felix Salten–Seewirt","1"
"Felix Salten","2167","Hotel Imperial","126","4","Directed","Felix Salten–Hotel Imperial","1"
"Felix Salten","2167","Halle (Saale)","140","5","Directed","Felix Salten–Halle (Saale)","1"
"Felix Salten","2167","Köln","145","10","Directed","Felix Salten–Köln","1"
"Felix Salten","2167","Frankreich","166","63","Directed","Felix Salten–Frankreich","1"
"Felix Salten","2167","Neuwaldegg","170","4","Directed","Felix Salten–Neuwaldegg","1"
"Felix Salten","2167","Lueg am Wolfgangsee","186","19","Directed","Felix Salten–Lueg am Wolfgangsee","1"
"Felix Salten","2167","Goethes Wohnhaus","191","1","Directed","Felix Salten–Goethes Wohnhaus","1"
"Felix Salten","2167","Pelikangasse","198","5","Directed","Felix Salten–Pelikangasse","1"
"Felix Salten","2167","Preußen","206","8","Directed","Felix Salten–Preußen","1"
"Felix Salten","2167","St. Anton am Arlberg","212","6","Directed","Felix Salten–St. Anton am Arlberg","1"
"Felix Salten","2167","Unter den Linden","216","5","Directed","Felix Salten–Unter den Linden","1"
"Felix Salten","2167","Baden-Baden","228","6","Directed","Felix Salten–Baden-Baden","1"
"Felix Salten","2167","Österreichischer Hof","230","15","Directed","Felix Salten–Österreichischer Hof","1"
"Felix Salten","2167","Sanatorium Hera","235","1","Directed","Felix Salten–Sanatorium Hera","1"
"Felix Salten","2167","San Marco","261","2","Directed","Felix Salten–San Marco","1"
"Felix Salten","2167","Serbien","264","2","Directed","Felix Salten–Serbien","1"
"Felix Salten","2167","Währingerstraße","312","1","Directed","Felix Salten–Währingerstraße","1"
"Felix Salten","2167","Polen","313","10","Directed","Felix Salten–Polen","1"
"Felix Salten","2167","Bayern","314","15","Directed","Felix Salten–Bayern","1"
"Felix Salten","2167","Japan","318","10","Directed","Felix Salten–Japan","1"
"Felix Salten","2167","Linz","332","3","Directed","Felix Salten–Linz","1"
"Felix Salten","2167","Franzensbad","390","3","Directed","Felix Salten–Franzensbad","1"
"Felix Salten","2167","Sechsschimmelgasse","418","2","Directed","Felix Salten–Sechsschimmelgasse","1"
"Felix Salten","2167","Wörthersee","430","17","Directed","Felix Salten–Wörthersee","1"
"Felix Salten","2167","Thüringen","432","4","Directed","Felix Salten–Thüringen","1"
"Felix Salten","2167","Rom","445","33","Directed","Felix Salten–Rom","1"
"Felix Salten","2167","Rohrerhütte","456","4","Directed","Felix Salten–Rohrerhütte","1"
"Felix Salten","2167","Villa Heufler","467","7","Directed","Felix Salten–Villa Heufler","1"
"Felix Salten","2167","Hotel Vier Jahreszeiten","485","3","Directed","Felix Salten–Hotel Vier Jahreszeiten","1"
"Felix Salten","2167","Hotel Waldmühle","510","1","Directed","Felix Salten–Hotel Waldmühle","1"
"Felix Salten","2167","Oberösterreich","519","10","Directed","Felix Salten–Oberösterreich","1"
"Felix Salten","2167","Bad Gastein","521","11","Directed","Felix Salten–Bad Gastein","1"
"Felix Salten","2167","Währinger Cottage","533","2","Directed","Felix Salten–Währinger Cottage","1"
"Felix Salten","2167","Adriatisches Meer","568","3","Directed","Felix Salten–Adriatisches Meer","1"
"Felix Salten","2167","rue de Maubeuge","592","6","Directed","Felix Salten–rue de Maubeuge","1"
"Felix Salten","2167","Neapel","595","14","Directed","Felix Salten–Neapel","1"
"Felix Salten","2167","Böhmen","628","6","Directed","Felix Salten–Böhmen","1"
"Felix Salten","2167","Hotel Oberpollinger","639","1","Directed","Felix Salten–Hotel Oberpollinger","1"
"Felix Salten","2167","Kärnten","651","36","Directed","Felix Salten–Kärnten","1"
"Felix Salten","2167","Baden bei Wien","662","16","Directed","Felix Salten–Baden bei Wien","1"
"Felix Salten","2167","Dubrovnik","682","11","Directed","Felix Salten–Dubrovnik","1"
"Felix Salten","2167","Kreuzbrunnen","708","2","Directed","Felix Salten–Kreuzbrunnen","1"
"Felix Salten","2167","Jagniątków","735","13","Directed","Felix Salten–Jagniątków","1"
"Felix Salten","2167","Palästina","815","1","Directed","Felix Salten–Palästina","1"
"Felix Salten","2167","Darmstadt","834","5","Directed","Felix Salten–Darmstadt","1"
"Felix Salten","2167","Bahnhof","844","1","Directed","Felix Salten–Bahnhof","1"
"Felix Salten","2167","Rothenburg ob der Tauber","856","2","Directed","Felix Salten–Rothenburg ob der Tauber","1"
"Felix Salten","2167","San Domenico","857","1","Directed","Felix Salten–San Domenico","1"
"Felix Salten","2167","Graz","860","18","Directed","Felix Salten–Graz","1"
"Felix Salten","2167","Brüssel","862","15","Directed","Felix Salten–Brüssel","1"
"Felix Salten","2167","Klosterneuburg","865","5","Directed","Felix Salten–Klosterneuburg","1"
"Felix Salten","2167","Stuttgart","872","4","Directed","Felix Salten–Stuttgart","1"
"Felix Salten","2167","Mannheim","881","3","Directed","Felix Salten–Mannheim","1"
"Felix Salten","2167","Lübeck","884","2","Directed","Felix Salten–Lübeck","1"
"Felix Salten","2167","Hannover","890","2","Directed","Felix Salten–Hannover","1"
"Felix Salten","2167","Bremen","891","5","Directed","Felix Salten–Bremen","1"
"Felix Salten","2167","Kiel","907","4","Directed","Felix Salten–Kiel","1"
"Felix Salten","2167","Madrid","914","1","Directed","Felix Salten–Madrid","1"
"Felix Salten","2167","Magdeburg","918","1","Directed","Felix Salten–Magdeburg","1"
"Felix Salten","2167","Assuan","923","1","Directed","Felix Salten–Assuan","1"
"Felix Salten","2167","Schliersee","936","7","Directed","Felix Salten–Schliersee","1"
"Felix Salten","2167","Vahrn","946","28","Directed","Felix Salten–Vahrn","1"
"Felix Salten","2167","Tanger","951","2","Directed","Felix Salten–Tanger","1"
"Felix Salten","2167","Istanbul","966","5","Directed","Felix Salten–Istanbul","1"
"Felix Salten","2167","Czernowitz","976","2","Directed","Felix Salten–Czernowitz","1"
"Felix Salten","2167","Bosnien und Herzegowina","1000","1","Directed","Felix Salten–Bosnien und Herzegowina","1"
"Felix Salten","2167","Badehotel","1091","5","Directed","Felix Salten–Badehotel","1"
"Felix Salten","2167","Goldener Brunnen","1163","2","Directed","Felix Salten–Goldener Brunnen","1"
"Felix Salten","2167","Stadttheater (Bad Ischl)","1179","2","Directed","Felix Salten–Stadttheater (Bad Ischl)","1"
"Felix Salten","2167","Café Kugel","1269","2","Directed","Felix Salten–Café Kugel","1"
"Felix Salten","2167","Pompei","1283","7","Directed","Felix Salten–Pompei","1"
"Felix Salten","2167","Klamm","8281","1","Directed","Felix Salten–Klamm","1"
"Felix Salten","2167","Cieszyn","9421","1","Directed","Felix Salten–Cieszyn","1"
"Felix Salten","2167","Lissabon","15227","3","Directed","Felix Salten–Lissabon","1"
"Felix Salten","2167","Schneeberg","27068","7","Directed","Felix Salten–Schneeberg","1"
"Felix Salten","2167","Toledo","29004","1","Directed","Felix Salten–Toledo","1"
"Felix Salten","2167","Lofer","33929","5","Directed","Felix Salten–Lofer","1"
"Felix Salten","2167","Pieve di Cadore","34112","3","Directed","Felix Salten–Pieve di Cadore","1"
"Felix Salten","2167","Valle d’Ampezzo","34207","6","Directed","Felix Salten–Valle d’Ampezzo","1"
"Felix Salten","2167","Fischerndorf","34402","7","Directed","Felix Salten–Fischerndorf","1"
"Felix Salten","2167","Wildalpen","34627","1","Directed","Felix Salten–Wildalpen","1"
"Felix Salten","2167","Pontresina","34946","5","Directed","Felix Salten–Pontresina","1"
"Felix Salten","2167","Versailles","36549","4","Directed","Felix Salten–Versailles","1"
"Felix Salten","2167","Tiergarten","36914","5","Directed","Felix Salten–Tiergarten","1"
"Felix Salten","2167","Genthin","37728","1","Directed","Felix Salten–Genthin","1"
"Felix Salten","2167","Kalifornien","38166","1","Directed","Felix Salten–Kalifornien","1"
"Felix Salten","2167","Pasadena","38192","1","Directed","Felix Salten–Pasadena","1"
"Felix Salten","2167","San Francisco","38216","1","Directed","Felix Salten–San Francisco","1"
"Felix Salten","2167","Tegernsee","39752","12","Directed","Felix Salten–Tegernsee","1"
"Felix Salten","2167","Große Dolomitenstraße","40120","5","Directed","Felix Salten–Große Dolomitenstraße","1"
"Felix Salten","2167","Arlberg","40310","2","Directed","Felix Salten–Arlberg","1"
"Felix Salten","2167","Hotel Bristol Salzburg","40384","2","Directed","Felix Salten–Hotel Bristol Salzburg","1"
"Felix Salten","2167","Kärntner Straße","40387","3","Directed","Felix Salten–Kärntner Straße","1"
"Felix Salten","2167","Montreux","40482","2","Directed","Felix Salten–Montreux","1"
"Felix Salten","2167","Kurhotellet","41010","6","Directed","Felix Salten–Kurhotellet","1"
"Felix Salten","2167","Nordkap","41072","6","Directed","Felix Salten–Nordkap","1"
"Felix Salten","2167","Hofkirche","41093","2","Directed","Felix Salten–Hofkirche","1"
"Felix Salten","2167","Café Tomaselli","41187","7","Directed","Felix Salten–Café Tomaselli","1"
"Felix Salten","2167","Tulln an der Donau","41239","3","Directed","Felix Salten–Tulln an der Donau","1"
"Felix Salten","2167","Reisnerstraße","41831","3","Directed","Felix Salten–Reisnerstraße","1"
"Felix Salten","2167","Esplanade","42117","2","Directed","Felix Salten–Esplanade","1"
"Felix Salten","2167","Schlösselgasse","42773","2","Directed","Felix Salten–Schlösselgasse","1"
"Felix Salten","2167","Kaltenbach","43015","3","Directed","Felix Salten–Kaltenbach","1"
"Felix Salten","2167","Monte Cristallo","43157","3","Directed","Felix Salten–Monte Cristallo","1"
"Felix Salten","2167","rue de la Bourse","43397","28","Directed","Felix Salten–rue de la Bourse","1"
"Felix Salten","2167","Vereinigte Staaten von Amerika (USA)","43406","4","Directed","Felix Salten–Vereinigte Staaten von Amerika (USA)","1"
"Felix Salten","2167","New York City","44053","7","Directed","Felix Salten–New York City","1"
"Felix Salten","2167","Jihlava","44092","1","Directed","Felix Salten–Jihlava","1"
"Felix Salten","2167","Eisenach","44240","3","Directed","Felix Salten–Eisenach","1"
"Felix Salten","2167","Rhodos","44292","2","Directed","Felix Salten–Rhodos","1"
"Felix Salten","2167","Carbonin","44317","4","Directed","Felix Salten–Carbonin","1"
"Felix Salten","2167","Schweden","44335","15","Directed","Felix Salten–Schweden","1"
"Felix Salten","2167","Weidling","44392","2","Directed","Felix Salten–Weidling","1"
"Felix Salten","2167","Wocheiner See","44456","3","Directed","Felix Salten–Wocheiner See","1"
"Felix Salten","2167","Kurhaus Rudolfsbad","44982","6","Directed","Felix Salten–Kurhaus Rudolfsbad","1"
"Felix Salten","2167","Grundlsee (Gemeinde)","46000","4","Directed","Felix Salten–Grundlsee (Gemeinde)","1"
"Felix Salten","2167","Lviv","46224","3","Directed","Felix Salten–Lviv","1"
"Felix Salten","2167","Landshut","46449","1","Directed","Felix Salten–Landshut","1"
"Felix Salten","2167","Riga","46637","1","Directed","Felix Salten–Riga","1"
"Felix Salten","2167","Afrika","49098","1","Directed","Felix Salten–Afrika","1"
"Felix Salten","2167","Waidhofen an der Ybbs","49181","1","Directed","Felix Salten–Waidhofen an der Ybbs","1"
