Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Richard Beer-Hofmann","10863","Grazer Straße","1220","16","Directed","Richard Beer-Hofmann–Grazer Straße","15"
"Richard Beer-Hofmann","10863","Bozen","40260","31","Directed","Richard Beer-Hofmann–Bozen","15"
"Richard Beer-Hofmann","10863","Lido","259","23","Directed","Richard Beer-Hofmann–Lido","14"
"Richard Beer-Hofmann","10863","Burgtheater","14","55","Directed","Richard Beer-Hofmann–Burgtheater","13"
"Richard Beer-Hofmann","10863","Rom","445","33","Directed","Richard Beer-Hofmann–Rom","13"
"Richard Beer-Hofmann","10863","Riva del Garda","465","23","Directed","Richard Beer-Hofmann–Riva del Garda","13"
"Richard Beer-Hofmann","10863","Innsbruck","867","36","Directed","Richard Beer-Hofmann–Innsbruck","13"
"Richard Beer-Hofmann","10863","Villa Arnstein","1110","14","Directed","Richard Beer-Hofmann–Villa Arnstein","13"
"Richard Beer-Hofmann","10863","Lago di Garda","39975","26","Directed","Richard Beer-Hofmann–Lago di Garda","13"
"Richard Beer-Hofmann","10863","Ossiacher See","40374","13","Directed","Richard Beer-Hofmann–Ossiacher See","12"
"Richard Beer-Hofmann","10863","Brixen","43040","12","Directed","Richard Beer-Hofmann–Brixen","11"
"Richard Beer-Hofmann","10863","Brijuni","45260","15","Directed","Richard Beer-Hofmann–Brijuni","11"
"Richard Beer-Hofmann","10863","Frankfurt am Main","146","135","Directed","Richard Beer-Hofmann–Frankfurt am Main","10"
"Richard Beer-Hofmann","10863","Reichenau an der Rax","483","23","Directed","Richard Beer-Hofmann–Reichenau an der Rax","10"
"Richard Beer-Hofmann","10863","Neapel","595","14","Directed","Richard Beer-Hofmann–Neapel","10"
"Richard Beer-Hofmann","10863","Baden bei Wien","662","16","Directed","Richard Beer-Hofmann–Baden bei Wien","10"
"Richard Beer-Hofmann","10863","Seidlgasse","730","14","Directed","Richard Beer-Hofmann–Seidlgasse","10"
"Richard Beer-Hofmann","10863","Velden am Wörthersee","909","16","Directed","Richard Beer-Hofmann–Velden am Wörthersee","10"
"Richard Beer-Hofmann","10863","Engadin","1061","20","Directed","Richard Beer-Hofmann–Engadin","10"
"Richard Beer-Hofmann","10863","Weißenbach am Attersee","34344","13","Directed","Richard Beer-Hofmann–Weißenbach am Attersee","10"
"Richard Beer-Hofmann","10863","Wildbad Waldbrunn","723","21","Directed","Richard Beer-Hofmann–Wildbad Waldbrunn","9"
"Richard Beer-Hofmann","10863","Café Pucher","819","16","Directed","Richard Beer-Hofmann–Café Pucher","9"
"Richard Beer-Hofmann","10863","Grand Hotel des Bains","40983","9","Directed","Richard Beer-Hofmann–Grand Hotel des Bains","9"
"Richard Beer-Hofmann","10863","Schulgasse","41463","9","Directed","Richard Beer-Hofmann–Schulgasse","9"
"Richard Beer-Hofmann","10863","Steiermark","17","11","Directed","Richard Beer-Hofmann–Steiermark","8"
"Richard Beer-Hofmann","10863","Paris","182","232","Directed","Richard Beer-Hofmann–Paris","8"
"Richard Beer-Hofmann","10863","Lueg am Wolfgangsee","186","19","Directed","Richard Beer-Hofmann–Lueg am Wolfgangsee","8"
"Richard Beer-Hofmann","10863","Hotel Kaiserkrone","655","10","Directed","Richard Beer-Hofmann–Hotel Kaiserkrone","8"
"Richard Beer-Hofmann","10863","Schönberg im Stubaital","759","8","Directed","Richard Beer-Hofmann–Schönberg im Stubaital","8"
"Richard Beer-Hofmann","10863","Čáslav","767","8","Directed","Richard Beer-Hofmann–Čáslav","8"
"Richard Beer-Hofmann","10863","Partenkirchen","2318","14","Directed","Richard Beer-Hofmann–Partenkirchen","8"
"Richard Beer-Hofmann","10863","Trondheim","40290","10","Directed","Richard Beer-Hofmann–Trondheim","8"
"Richard Beer-Hofmann","10863","Villach","40454","10","Directed","Richard Beer-Hofmann–Villach","8"
"Richard Beer-Hofmann","10863","Schweiz","43435","53","Directed","Richard Beer-Hofmann–Schweiz","8"
"Richard Beer-Hofmann","10863","Meran","43520","22","Directed","Richard Beer-Hofmann–Meran","8"
"Richard Beer-Hofmann","10863","Sankt Moritz","44374","10","Directed","Richard Beer-Hofmann–Sankt Moritz","8"
"Richard Beer-Hofmann","10863","XXIII., Liesing","73","8","Directed","Richard Beer-Hofmann–XXIII., Liesing","7"
"Richard Beer-Hofmann","10863","Ottakringer Bräu","304","14","Directed","Richard Beer-Hofmann–Ottakringer Bräu","7"
"Richard Beer-Hofmann","10863","Welsberg-Taisten","428","29","Directed","Richard Beer-Hofmann–Welsberg-Taisten","7"
"Richard Beer-Hofmann","10863","Hamburg","506","31","Directed","Richard Beer-Hofmann–Hamburg","7"
"Richard Beer-Hofmann","10863","Oberösterreich","519","10","Directed","Richard Beer-Hofmann–Oberösterreich","7"
"Richard Beer-Hofmann","10863","Kaiser-Franz-Ring","680","9","Directed","Richard Beer-Hofmann–Kaiser-Franz-Ring","7"
"Richard Beer-Hofmann","10863","Südtirol","969","30","Directed","Richard Beer-Hofmann–Südtirol","7"
"Richard Beer-Hofmann","10863","Stockholm","1119","10","Directed","Richard Beer-Hofmann–Stockholm","7"
"Richard Beer-Hofmann","10863","Sankt Michael","40832","7","Directed","Richard Beer-Hofmann–Sankt Michael","7"
"Richard Beer-Hofmann","10863","Dänemark","43570","71","Directed","Richard Beer-Hofmann–Dänemark","7"
"Richard Beer-Hofmann","10863","St. Gilgen","33","31","Directed","Richard Beer-Hofmann–St. Gilgen","6"
"Richard Beer-Hofmann","10863","XIII., Hietzing","63","35","Directed","Richard Beer-Hofmann–XIII., Hietzing","6"
"Richard Beer-Hofmann","10863","Raimund-Theater","77","10","Directed","Richard Beer-Hofmann–Raimund-Theater","6"
"Richard Beer-Hofmann","10863","Österreichischer Hof","230","15","Directed","Richard Beer-Hofmann–Österreichischer Hof","6"
"Richard Beer-Hofmann","10863","Attersee","236","9","Directed","Richard Beer-Hofmann–Attersee","6"
"Richard Beer-Hofmann","10863","Steinfeld","405","6","Directed","Richard Beer-Hofmann–Steinfeld","6"
"Richard Beer-Hofmann","10863","Edlach","470","22","Directed","Richard Beer-Hofmann–Edlach","6"
"Richard Beer-Hofmann","10863","Pustertal","724","13","Directed","Richard Beer-Hofmann–Pustertal","6"
"Richard Beer-Hofmann","10863","Bayreuth","734","24","Directed","Richard Beer-Hofmann–Bayreuth","6"
"Richard Beer-Hofmann","10863","Mailand","886","13","Directed","Richard Beer-Hofmann–Mailand","6"
"Richard Beer-Hofmann","10863","Opatija","38096","17","Directed","Richard Beer-Hofmann–Opatija","6"
"Richard Beer-Hofmann","10863","Millstätter See","39637","7","Directed","Richard Beer-Hofmann–Millstätter See","6"
"Richard Beer-Hofmann","10863","Villa Frühling","47674","6","Directed","Richard Beer-Hofmann–Villa Frühling","6"
"Richard Beer-Hofmann","10863","Theater in der Josefstadt","40","8","Directed","Richard Beer-Hofmann–Theater in der Josefstadt","5"
"Richard Beer-Hofmann","10863","XIX., Döbling","69","22","Directed","Richard Beer-Hofmann–XIX., Döbling","5"
"Richard Beer-Hofmann","10863","Bayern","314","15","Directed","Richard Beer-Hofmann–Bayern","5"
"Richard Beer-Hofmann","10863","Gardone Riviera","374","5","Directed","Richard Beer-Hofmann–Gardone Riviera","5"
"Richard Beer-Hofmann","10863","Wörthersee","430","17","Directed","Richard Beer-Hofmann–Wörthersee","5"
"Richard Beer-Hofmann","10863","Strobl","895","16","Directed","Richard Beer-Hofmann–Strobl","5"
"Richard Beer-Hofmann","10863","Seis am Schlern","988","13","Directed","Richard Beer-Hofmann–Seis am Schlern","5"
"Richard Beer-Hofmann","10863","Genua","994","14","Directed","Richard Beer-Hofmann–Genua","5"
"Richard Beer-Hofmann","10863","Niederösterreich","1003","24","Directed","Richard Beer-Hofmann–Niederösterreich","5"
"Richard Beer-Hofmann","10863","Celerina","12589","8","Directed","Richard Beer-Hofmann–Celerina","5"
"Richard Beer-Hofmann","10863","Fischerndorf","34402","7","Directed","Richard Beer-Hofmann–Fischerndorf","5"
"Richard Beer-Hofmann","10863","Tegernsee","39752","12","Directed","Richard Beer-Hofmann–Tegernsee","5"
"Richard Beer-Hofmann","10863","Karersee","40371","6","Directed","Richard Beer-Hofmann–Karersee","5"
"Richard Beer-Hofmann","10863","Hotel König von Dänemark","40903","5","Directed","Richard Beer-Hofmann–Hotel König von Dänemark","5"
"Richard Beer-Hofmann","10863","Spittal an der Drau","41052","6","Directed","Richard Beer-Hofmann–Spittal an der Drau","5"
"Richard Beer-Hofmann","10863","Brühl","44413","18","Directed","Richard Beer-Hofmann–Brühl","5"
"Richard Beer-Hofmann","10863","Meissl & Schadn","96","6","Directed","Richard Beer-Hofmann–Meissl & Schadn","4"
"Richard Beer-Hofmann","10863","Türkenschanzpark","113","9","Directed","Richard Beer-Hofmann–Türkenschanzpark","4"
"Richard Beer-Hofmann","10863","Carl-Theater","118","9","Directed","Richard Beer-Hofmann–Carl-Theater","4"
"Richard Beer-Hofmann","10863","Hotel Bristol Berlin","127","7","Directed","Richard Beer-Hofmann–Hotel Bristol Berlin","4"
"Richard Beer-Hofmann","10863","Grand Hotel Bauer-Grünwald","310","4","Directed","Richard Beer-Hofmann–Grand Hotel Bauer-Grünwald","4"
"Richard Beer-Hofmann","10863","Südbahnhotel","413","16","Directed","Richard Beer-Hofmann–Südbahnhotel","4"
"Richard Beer-Hofmann","10863","Zürich","484","14","Directed","Richard Beer-Hofmann–Zürich","4"
"Richard Beer-Hofmann","10863","Bad Gastein","521","11","Directed","Richard Beer-Hofmann–Bad Gastein","4"
"Richard Beer-Hofmann","10863","Genf","562","11","Directed","Richard Beer-Hofmann–Genf","4"
"Richard Beer-Hofmann","10863","Hôtel Hassler","623","7","Directed","Richard Beer-Hofmann–Hôtel Hassler","4"
"Richard Beer-Hofmann","10863","Hotel Edlacherhof","714","7","Directed","Richard Beer-Hofmann–Hotel Edlacherhof","4"
"Richard Beer-Hofmann","10863","Marienbad","772","22","Directed","Richard Beer-Hofmann–Marienbad","4"
"Richard Beer-Hofmann","10863","Haus Tannenberg","808","4","Directed","Richard Beer-Hofmann–Haus Tannenberg","4"
"Richard Beer-Hofmann","10863","Graz","860","18","Directed","Richard Beer-Hofmann–Graz","4"
"Richard Beer-Hofmann","10863","Wiesbaden","883","13","Directed","Richard Beer-Hofmann–Wiesbaden","4"
"Richard Beer-Hofmann","10863","Lugano","885","10","Directed","Richard Beer-Hofmann–Lugano","4"
"Richard Beer-Hofmann","10863","Skodsborg","958","14","Directed","Richard Beer-Hofmann–Skodsborg","4"
"Richard Beer-Hofmann","10863","Marienlyst","959","22","Directed","Richard Beer-Hofmann–Marienlyst","4"
"Richard Beer-Hofmann","10863","Luzern","967","10","Directed","Richard Beer-Hofmann–Luzern","4"
"Richard Beer-Hofmann","10863","Znaim","33978","7","Directed","Richard Beer-Hofmann–Znaim","4"
"Richard Beer-Hofmann","10863","Große Dolomitenstraße","40120","5","Directed","Richard Beer-Hofmann–Große Dolomitenstraße","4"
"Richard Beer-Hofmann","10863","Fürberg","40276","4","Directed","Richard Beer-Hofmann–Fürberg","4"
"Richard Beer-Hofmann","10863","Restaurant Sonnenschein","40450","4","Directed","Richard Beer-Hofmann–Restaurant Sonnenschein","4"
"Richard Beer-Hofmann","10863","Palast Hotel Lido","40808","8","Directed","Richard Beer-Hofmann–Palast Hotel Lido","4"
"Richard Beer-Hofmann","10863","Pegli","41022","4","Directed","Richard Beer-Hofmann–Pegli","4"
"Richard Beer-Hofmann","10863","Café Tomaselli","41187","7","Directed","Richard Beer-Hofmann–Café Tomaselli","4"
"Richard Beer-Hofmann","10863","Sachsenburg","41430","4","Directed","Richard Beer-Hofmann–Sachsenburg","4"
"Richard Beer-Hofmann","10863","Pallanza","44205","6","Directed","Richard Beer-Hofmann–Pallanza","4"
"Richard Beer-Hofmann","10863","Kurhaus Rudolfsbad","44982","6","Directed","Richard Beer-Hofmann–Kurhaus Rudolfsbad","4"
"Richard Beer-Hofmann","10863","Maria Schutz","45277","4","Directed","Richard Beer-Hofmann–Maria Schutz","4"
"Richard Beer-Hofmann","10863","Sanremo","45279","4","Directed","Richard Beer-Hofmann–Sanremo","4"
"Richard Beer-Hofmann","10863","Hotel Waldhaus","51935","4","Directed","Richard Beer-Hofmann–Hotel Waldhaus","4"
"Richard Beer-Hofmann","10863","Volkstheater","20","27","Directed","Richard Beer-Hofmann–Volkstheater","3"
"Richard Beer-Hofmann","10863","Riedhof","44","12","Directed","Richard Beer-Hofmann–Riedhof","3"
"Richard Beer-Hofmann","10863","Café Arkaden","104","11","Directed","Richard Beer-Hofmann–Café Arkaden","3"
"Richard Beer-Hofmann","10863","Seewirt","106","7","Directed","Richard Beer-Hofmann–Seewirt","3"
"Richard Beer-Hofmann","10863","London","224","19","Directed","Richard Beer-Hofmann–London","3"
"Richard Beer-Hofmann","10863","Café Central","262","16","Directed","Richard Beer-Hofmann–Café Central","3"
"Richard Beer-Hofmann","10863","Bad Fusch","573","26","Directed","Richard Beer-Hofmann–Bad Fusch","3"
"Richard Beer-Hofmann","10863","Böhmen","628","6","Directed","Richard Beer-Hofmann–Böhmen","3"
"Richard Beer-Hofmann","10863","Prag","652","37","Directed","Richard Beer-Hofmann–Prag","3"
"Richard Beer-Hofmann","10863","Pension Quisisana","756","4","Directed","Richard Beer-Hofmann–Pension Quisisana","3"
"Richard Beer-Hofmann","10863","Hotel Quirinale","769","3","Directed","Richard Beer-Hofmann–Hotel Quirinale","3"
"Richard Beer-Hofmann","10863","Brünn","833","17","Directed","Richard Beer-Hofmann–Brünn","3"
"Richard Beer-Hofmann","10863","Gmunden","874","8","Directed","Richard Beer-Hofmann–Gmunden","3"
"Richard Beer-Hofmann","10863","Uffizien","970","3","Directed","Richard Beer-Hofmann–Uffizien","3"
"Richard Beer-Hofmann","10863","Toblach","987","11","Directed","Richard Beer-Hofmann–Toblach","3"
"Richard Beer-Hofmann","10863","Cresta Palace","1138","4","Directed","Richard Beer-Hofmann–Cresta Palace","3"
"Richard Beer-Hofmann","10863","Pompei","1283","7","Directed","Richard Beer-Hofmann–Pompei","3"
"Richard Beer-Hofmann","10863","Krütznergasse","33993","7","Directed","Richard Beer-Hofmann–Krütznergasse","3"
"Richard Beer-Hofmann","10863","Salzburg-Leopoldskron","34839","4","Directed","Richard Beer-Hofmann–Salzburg-Leopoldskron","3"
"Richard Beer-Hofmann","10863","Pontresina","34946","5","Directed","Richard Beer-Hofmann–Pontresina","3"
"Richard Beer-Hofmann","10863","Pension Pundschu","36282","6","Directed","Richard Beer-Hofmann–Pension Pundschu","3"
"Richard Beer-Hofmann","10863","Hotel Neuhauser","40154","3","Directed","Richard Beer-Hofmann–Hotel Neuhauser","3"
"Richard Beer-Hofmann","10863","Torbole sul Garda","40294","4","Directed","Richard Beer-Hofmann–Torbole sul Garda","3"
"Richard Beer-Hofmann","10863","Pordoijoch","40369","3","Directed","Richard Beer-Hofmann–Pordoijoch","3"
"Richard Beer-Hofmann","10863","Aschau","40452","3","Directed","Richard Beer-Hofmann–Aschau","3"
"Richard Beer-Hofmann","10863","Göteborg","40700","4","Directed","Richard Beer-Hofmann–Göteborg","3"
"Richard Beer-Hofmann","10863","Amsterdam","40709","6","Directed","Richard Beer-Hofmann–Amsterdam","3"
"Richard Beer-Hofmann","10863","Rax","40884","6","Directed","Richard Beer-Hofmann–Rax","3"
"Richard Beer-Hofmann","10863","Hohe Tauern","40943","3","Directed","Richard Beer-Hofmann–Hohe Tauern","3"
"Richard Beer-Hofmann","10863","Kurhotellet","41010","6","Directed","Richard Beer-Hofmann–Kurhotellet","3"
"Richard Beer-Hofmann","10863","Mendelpass","41083","3","Directed","Richard Beer-Hofmann–Mendelpass","3"
"Richard Beer-Hofmann","10863","Hotel Westminster","41234","3","Directed","Richard Beer-Hofmann–Hotel Westminster","3"
"Richard Beer-Hofmann","10863","Hôtel du Parc & Bristol","43055","5","Directed","Richard Beer-Hofmann–Hôtel du Parc & Bristol","3"
"Richard Beer-Hofmann","10863","Gasthaus Jagerhof","43323","3","Directed","Richard Beer-Hofmann–Gasthaus Jagerhof","3"
"Richard Beer-Hofmann","10863","Algiers","43991","3","Directed","Richard Beer-Hofmann–Algiers","3"
"Richard Beer-Hofmann","10863","Nürnberg","44172","11","Directed","Richard Beer-Hofmann–Nürnberg","3"
"Richard Beer-Hofmann","10863","San Martino di Castrozza","44311","6","Directed","Richard Beer-Hofmann–San Martino di Castrozza","3"
"Richard Beer-Hofmann","10863","Carbonin","44317","4","Directed","Richard Beer-Hofmann–Carbonin","3"
"Richard Beer-Hofmann","10863","Tutzing","44493","4","Directed","Richard Beer-Hofmann–Tutzing","3"
"Richard Beer-Hofmann","10863","Dachstein","45943","4","Directed","Richard Beer-Hofmann–Dachstein","3"
"Richard Beer-Hofmann","10863","Val Catena","52316","3","Directed","Richard Beer-Hofmann–Val Catena","3"
"Richard Beer-Hofmann","10863","Donau","59370","8","Directed","Richard Beer-Hofmann–Donau","3"
"Richard Beer-Hofmann","10863","Wohnung und Ordination Johann Schnitzler Burgring 1","168765","8","Directed","Richard Beer-Hofmann–Wohnung und Ordination Johann Schnitzler Burgring 1","3"
"Richard Beer-Hofmann","10863","Prater","8","5","Directed","Richard Beer-Hofmann–Prater","2"
"Richard Beer-Hofmann","10863","Hellbrunn","31","3","Directed","Richard Beer-Hofmann–Hellbrunn","2"
"Richard Beer-Hofmann","10863","Volkstheater in Rudolfsheim","39","4","Directed","Richard Beer-Hofmann–Volkstheater in Rudolfsheim","2"
"Richard Beer-Hofmann","10863","Café Imperial","43","2","Directed","Richard Beer-Hofmann–Café Imperial","2"
"Richard Beer-Hofmann","10863","Café Pfob","49","13","Directed","Richard Beer-Hofmann–Café Pfob","2"
"Richard Beer-Hofmann","10863","IX., Alsergrund","59","36","Directed","Richard Beer-Hofmann–IX., Alsergrund","2"
"Richard Beer-Hofmann","10863","Restauration Türkenschanz-Park","74","2","Directed","Richard Beer-Hofmann–Restauration Türkenschanz-Park","2"
"Richard Beer-Hofmann","10863","Palasthotel Berlin","88","12","Directed","Richard Beer-Hofmann–Palasthotel Berlin","2"
"Richard Beer-Hofmann","10863","Zell am Ziller","134","4","Directed","Richard Beer-Hofmann–Zell am Ziller","2"
"Richard Beer-Hofmann","10863","Halle (Saale)","140","5","Directed","Richard Beer-Hofmann–Halle (Saale)","2"
"Richard Beer-Hofmann","10863","Deutschland","151","97","Directed","Richard Beer-Hofmann–Deutschland","2"
"Richard Beer-Hofmann","10863","Frankreich","166","63","Directed","Richard Beer-Hofmann–Frankreich","2"
"Richard Beer-Hofmann","10863","Gasthaus Stelzer","177","2","Directed","Richard Beer-Hofmann–Gasthaus Stelzer","2"
"Richard Beer-Hofmann","10863","Ägypten","211","4","Directed","Richard Beer-Hofmann–Ägypten","2"
"Richard Beer-Hofmann","10863","Baden-Baden","228","6","Directed","Richard Beer-Hofmann–Baden-Baden","2"
"Richard Beer-Hofmann","10863","Grillparzerstraße","412","33","Directed","Richard Beer-Hofmann–Grillparzerstraße","2"
"Richard Beer-Hofmann","10863","Mariazell","431","6","Directed","Richard Beer-Hofmann–Mariazell","2"
"Richard Beer-Hofmann","10863","Rohrerhütte","456","4","Directed","Richard Beer-Hofmann–Rohrerhütte","2"
"Richard Beer-Hofmann","10863","Villa Heufler","467","7","Directed","Richard Beer-Hofmann–Villa Heufler","2"
"Richard Beer-Hofmann","10863","Europa","468","24","Directed","Richard Beer-Hofmann–Europa","2"
"Richard Beer-Hofmann","10863","Hotel Savoy","545","7","Directed","Richard Beer-Hofmann–Hotel Savoy","2"
"Richard Beer-Hofmann","10863","Adriatisches Meer","568","3","Directed","Richard Beer-Hofmann–Adriatisches Meer","2"
"Richard Beer-Hofmann","10863","Faakersee","605","2","Directed","Richard Beer-Hofmann–Faakersee","2"
"Richard Beer-Hofmann","10863","Brenner","608","5","Directed","Richard Beer-Hofmann–Brenner","2"
"Richard Beer-Hofmann","10863","Dubrovnik","682","11","Directed","Richard Beer-Hofmann–Dubrovnik","2"
"Richard Beer-Hofmann","10863","Opernring","717","2","Directed","Richard Beer-Hofmann–Opernring","2"
"Richard Beer-Hofmann","10863","Grand Hotel Stubai","751","2","Directed","Richard Beer-Hofmann–Grand Hotel Stubai","2"
"Richard Beer-Hofmann","10863","Hotel und Pension Lueg","824","5","Directed","Richard Beer-Hofmann–Hotel und Pension Lueg","2"
"Richard Beer-Hofmann","10863","Klosterneuburg","865","5","Directed","Richard Beer-Hofmann–Klosterneuburg","2"
"Richard Beer-Hofmann","10863","Dresden","866","27","Directed","Richard Beer-Hofmann–Dresden","2"
"Richard Beer-Hofmann","10863","Capri","919","2","Directed","Richard Beer-Hofmann–Capri","2"
"Richard Beer-Hofmann","10863","Nizza","926","5","Directed","Richard Beer-Hofmann–Nizza","2"
"Richard Beer-Hofmann","10863","Heiligenkreuz","939","6","Directed","Richard Beer-Hofmann–Heiligenkreuz","2"
"Richard Beer-Hofmann","10863","Lunz am See","941","2","Directed","Richard Beer-Hofmann–Lunz am See","2"
"Richard Beer-Hofmann","10863","Trient","954","11","Directed","Richard Beer-Hofmann–Trient","2"
"Richard Beer-Hofmann","10863","Istanbul","966","5","Directed","Richard Beer-Hofmann–Istanbul","2"
"Richard Beer-Hofmann","10863","Fulpmes","985","2","Directed","Richard Beer-Hofmann–Fulpmes","2"
"Richard Beer-Hofmann","10863","Antwerpen","995","3","Directed","Richard Beer-Hofmann–Antwerpen","2"
"Richard Beer-Hofmann","10863","Badgasse","1006","13","Directed","Richard Beer-Hofmann–Badgasse","2"
"Richard Beer-Hofmann","10863","Residenzhotel","1106","5","Directed","Richard Beer-Hofmann–Residenzhotel","2"
"Richard Beer-Hofmann","10863","Split","4231","3","Directed","Richard Beer-Hofmann–Split","2"
"Richard Beer-Hofmann","10863","Obermais","11483","4","Directed","Richard Beer-Hofmann–Obermais","2"
"Richard Beer-Hofmann","10863","Lissabon","15227","3","Directed","Richard Beer-Hofmann–Lissabon","2"
"Richard Beer-Hofmann","10863","Schloss Schönbrunn","21799","8","Directed","Richard Beer-Hofmann–Schloss Schönbrunn","2"
"Richard Beer-Hofmann","10863","Schneeberg","27068","7","Directed","Richard Beer-Hofmann–Schneeberg","2"
"Richard Beer-Hofmann","10863","Villa Dr. Wassing","34014","3","Directed","Richard Beer-Hofmann–Villa Dr. Wassing","2"
"Richard Beer-Hofmann","10863","Hotel de l’Europe","34050","4","Directed","Richard Beer-Hofmann–Hotel de l’Europe","2"
"Richard Beer-Hofmann","10863","Cortina d'Ampezzo","34199","9","Directed","Richard Beer-Hofmann–Cortina d'Ampezzo","2"
"Richard Beer-Hofmann","10863","Café Kaiserhof (Inh. Johann Wortner)","34210","6","Directed","Richard Beer-Hofmann–Café Kaiserhof (Inh. Johann Wortner)","2"
"Richard Beer-Hofmann","10863","Café de l’Europe","34310","3","Directed","Richard Beer-Hofmann–Café de l’Europe","2"
"Richard Beer-Hofmann","10863","Russland","34438","27","Directed","Richard Beer-Hofmann–Russland","2"
"Richard Beer-Hofmann","10863","Cap-d'Ail","34869","2","Directed","Richard Beer-Hofmann–Cap-d'Ail","2"
"Richard Beer-Hofmann","10863","Oslo","36296","5","Directed","Richard Beer-Hofmann–Oslo","2"
"Richard Beer-Hofmann","10863","Menton","36456","4","Directed","Richard Beer-Hofmann–Menton","2"
"Richard Beer-Hofmann","10863","Tiergarten Schönbrunn","39607","2","Directed","Richard Beer-Hofmann–Tiergarten Schönbrunn","2"
"Richard Beer-Hofmann","10863","Salò","39611","2","Directed","Richard Beer-Hofmann–Salò","2"
"Richard Beer-Hofmann","10863","Vierwaldstättersee","39755","2","Directed","Richard Beer-Hofmann–Vierwaldstättersee","2"
"Richard Beer-Hofmann","10863","Purkersdorf","39792","3","Directed","Richard Beer-Hofmann–Purkersdorf","2"
"Richard Beer-Hofmann","10863","Levico Terme","40033","2","Directed","Richard Beer-Hofmann–Levico Terme","2"
"Richard Beer-Hofmann","10863","Pottenstein","40112","3","Directed","Richard Beer-Hofmann–Pottenstein","2"
