Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Hermann Bahr","10815","Halle (Saale)","140","5","Directed","Hermann Bahr–Halle (Saale)","2"
"Hermann Bahr","10815","Otto-Wagner-Spital","153","6","Directed","Hermann Bahr–Otto-Wagner-Spital","2"
"Hermann Bahr","10815","Rodaun","173","173","Directed","Hermann Bahr–Rodaun","2"
"Hermann Bahr","10815","St. Anton am Arlberg","212","6","Directed","Hermann Bahr–St. Anton am Arlberg","2"
"Hermann Bahr","10815","Unter den Linden","216","5","Directed","Hermann Bahr–Unter den Linden","2"
"Hermann Bahr","10815","Ottakringer Bräu","304","14","Directed","Hermann Bahr–Ottakringer Bräu","2"
"Hermann Bahr","10815","Casa Petrarca","305","2","Directed","Hermann Bahr–Casa Petrarca","2"
"Hermann Bahr","10815","Hotel Continental (Berlin)","399","7","Directed","Hermann Bahr–Hotel Continental (Berlin)","2"
"Hermann Bahr","10815","Hotel und Pension Rudolfshöhe (Leopold Petter)","414","44","Directed","Hermann Bahr–Hotel und Pension Rudolfshöhe (Leopold Petter)","2"
"Hermann Bahr","10815","Rom","445","33","Directed","Hermann Bahr–Rom","2"
"Hermann Bahr","10815","rue de l’Assomption","450","3","Directed","Hermann Bahr–rue de l’Assomption","2"
"Hermann Bahr","10815","Sizilien","451","9","Directed","Hermann Bahr–Sizilien","2"
"Hermann Bahr","10815","Edlach","470","22","Directed","Hermann Bahr–Edlach","2"
"Hermann Bahr","10815","Athen","505","8","Directed","Hermann Bahr–Athen","2"
"Hermann Bahr","10815","Redaktion der »Zeit«","561","2","Directed","Hermann Bahr–Redaktion der »Zeit«","2"
"Hermann Bahr","10815","Sankt Veit","665","3","Directed","Hermann Bahr–Sankt Veit","2"
"Hermann Bahr","10815","Dubrovnik","682","11","Directed","Hermann Bahr–Dubrovnik","2"
"Hermann Bahr","10815","Darmstadt","834","5","Directed","Hermann Bahr–Darmstadt","2"
"Hermann Bahr","10815","Marienlyst","959","22","Directed","Hermann Bahr–Marienlyst","2"
"Hermann Bahr","10815","Russland","34438","27","Directed","Hermann Bahr–Russland","2"
"Hermann Bahr","10815","Opatija","38096","17","Directed","Hermann Bahr–Opatija","2"
"Hermann Bahr","10815","Rijeka","44246","3","Directed","Hermann Bahr–Rijeka","2"
"Hermann Bahr","10815","Ombla","92731","2","Directed","Hermann Bahr–Ombla","2"
"Hermann Bahr","10815","Kärntnerring 12/Bösendorferstraße 11","167805","20","Directed","Hermann Bahr–Kärntnerring 12/Bösendorferstraße 11","2"
"Hermann Bahr","10815","Wohnung und Ordination Johann Schnitzler Burgring 1","168765","8","Directed","Hermann Bahr–Wohnung und Ordination Johann Schnitzler Burgring 1","2"
"Hermann Bahr","10815","Konservatorium der Gesellschaft der Musikfreunde","2","1","Directed","Hermann Bahr–Konservatorium der Gesellschaft der Musikfreunde","1"
"Hermann Bahr","10815","Bösendorfer-Saal","4","2","Directed","Hermann Bahr–Bösendorfer-Saal","1"
"Hermann Bahr","10815","Gemäldegalerie Alte Meister","5","1","Directed","Hermann Bahr–Gemäldegalerie Alte Meister","1"
"Hermann Bahr","10815","Alexandrinski-Theater","10","1","Directed","Hermann Bahr–Alexandrinski-Theater","1"
"Hermann Bahr","10815","Münchner Schauspielhaus","11","2","Directed","Hermann Bahr–Münchner Schauspielhaus","1"
"Hermann Bahr","10815","Kammerspiele Berlin","12","2","Directed","Hermann Bahr–Kammerspiele Berlin","1"
"Hermann Bahr","10815","Oper","15","7","Directed","Hermann Bahr–Oper","1"
"Hermann Bahr","10815","Lessing-Theater","18","5","Directed","Hermann Bahr–Lessing-Theater","1"
"Hermann Bahr","10815","Ronacher","19","4","Directed","Hermann Bahr–Ronacher","1"
"Hermann Bahr","10815","Künstlerhaus","21","1","Directed","Hermann Bahr–Künstlerhaus","1"
"Hermann Bahr","10815","Ministerium für Unterricht","24","3","Directed","Hermann Bahr–Ministerium für Unterricht","1"
"Hermann Bahr","10815","Hochschule und Akademie für Musik und Darstellende Kunst","25","2","Directed","Hermann Bahr–Hochschule und Akademie für Musik und Darstellende Kunst","1"
"Hermann Bahr","10815","Volksoper","28","1","Directed","Hermann Bahr–Volksoper","1"
"Hermann Bahr","10815","St. Gilgen","33","31","Directed","Hermann Bahr–St. Gilgen","1"
"Hermann Bahr","10815","Café Griensteidl","34","40","Directed","Hermann Bahr–Café Griensteidl","1"
"Hermann Bahr","10815","XIV., Penzing","64","3","Directed","Hermann Bahr–XIV., Penzing","1"
"Hermann Bahr","10815","XIX., Döbling","69","22","Directed","Hermann Bahr–XIX., Döbling","1"
"Hermann Bahr","10815","Raimund-Theater","77","10","Directed","Hermann Bahr–Raimund-Theater","1"
"Hermann Bahr","10815","Kuranstalt Dr. Konried","80","1","Directed","Hermann Bahr–Kuranstalt Dr. Konried","1"
"Hermann Bahr","10815","Türkenschanzpark","113","9","Directed","Hermann Bahr–Türkenschanzpark","1"
"Hermann Bahr","10815","Hotel Imperial","126","4","Directed","Hermann Bahr–Hotel Imperial","1"
"Hermann Bahr","10815","Südbahnhof","132","6","Directed","Hermann Bahr–Südbahnhof","1"
"Hermann Bahr","10815","Bayerischer Hof","135","1","Directed","Hermann Bahr–Bayerischer Hof","1"
"Hermann Bahr","10815","Dom","136","1","Directed","Hermann Bahr–Dom","1"
"Hermann Bahr","10815","Weidenplan","141","1","Directed","Hermann Bahr–Weidenplan","1"
"Hermann Bahr","10815","Frankfurt am Main","146","135","Directed","Hermann Bahr–Frankfurt am Main","1"
"Hermann Bahr","10815","Beethovenmuseum","147","1","Directed","Hermann Bahr–Beethovenmuseum","1"
